comment_id,llm_label_pass1,confidence,text,label_pass1,label_pass2,conf_pass2
UgwMyx-3xqZpKmQUUMl4AaABAg,Negatif,0.8,Bentar lagi roy rismon tifa dan lawyer nya bakal tua di penjara,Negatif,Netral,0.6
UgwO9AYGgMYhQOd56Rt4AaABAg,Negatif,0.8,intinya RRT harus masuk bui biar nggak ada yg buat gaduh,Negatif,Netral,0.6
UgwP3e07aldXDS54sEJ4AaABAg,Negatif,0.8,ijazah sudah di tunjukkan tangkap dan penjarakan tiroris pembuat gaduh di negeri ini,Negatif,Negatif,0.78
UgwPHrbJmLbEPBhWWSB4AaABAg,Negatif,0.8,"Sudah ditunjukkan ijazahnya...dulu minta ditunjukan...lah sudah ditunjukkan...sekarang minta yang lainnya juga ditunjukkan...lah ini ngikuti proses pengadilan aja kalau begitu...
🤣🤣🤣🤣🤣🤣😂",Negatif,Negatif,0.82
UgwQhSPH1M1E5GDY1ZB4AaABAg,Negatif,0.8,Selesai kata siapa pa namanya org sakit hati pasti akan mencari cari kesalahan yg lainya kalau roy panci nya org bener ya pasti bisa selesai roy panci kan bukan org bener seorang narapidana udah jelas kan si panci itu bukan org baik pelanggar hukum orang nakal itu habis nakal tinggal nakal pa sebesar apapun kebenaran di mata mereka tetep salah da hatinya sudah tertutup oleh syetan digelpakan,Negatif,Negatif,0.55
UgwRemDjE6mE4vmvjrt4AaABAg,Negatif,0.8,"Refly Harun harakiri dalam perkara ini ke MK. Cermati Ketua Panel YM Saldi Isra yg menggarisbawahi agar Refly menjelaskan siapa RRT dst. Rismon kesehariannya bukan dosen, bukan peneliti, bahkan titel Dr dari Yamaguchi itu bodong (siap meledak jadi perkara besar bagi Rismon), Roy juga bukan peneliti, dr Tifa juga bukan peneliti. Dari aspek ini kedudukan hukum ketiga prinsipalnya ini dan apa yg akan dielaborasi Refly dalam versi perbaikan akan jadi maju kena mundur kena, terutama bagi ketiga prinsipal. Karena apa yg disampaikan secara tertulis dalam sidang MK, akan jadi temuan. Fokus ke titel Doktornya Rismon, kaitannya dg Yamaguchi University, dst.",Negatif,Negatif,0.72
UgwRhIq7LrFajTpJJSR4AaABAg,Negatif,0.8,Roy Roy Roy apa kmu gak ada kerjaan ia klu kmu mau jadi menteri tolong minta ama pak Prabowo jgn cari kesalahan org pak Jokowi gak pernah masuk penjara klu kmu apa pernah di penjara,Negatif,Negatif,0.6
UgwRzMDAFV5qhiogMP94AaABAg,Negatif,0.8,Sudah di bilang sejak awal..orng kalo dh benci ..mau di vonis hakim juga GK bakalan percaya..nanti kalo pas sidang pasti bilang jaksa suruhan .hakim di beli..sudah lahh .lenyapkan saja,Negatif,Negatif,0.65
UgwSjD2JtZDAugD2_wN4AaABAg,Negatif,0.8,Kata azwan utk menghalau hoaks tapi dia sendiri tukang hoaks.,Negatif,Netral,0.55
UgwTOfeQQ1Z1ZgT8xyF4AaABAg,Negatif,0.8,"Banyak bgt pendukung abah 😂
Sakit hati karena kalah pemilu, mendarah daging 😂😂😂",Negatif,Netral,0.6
UgwTa_Fl0X0H9pBiWK54AaABAg,Negatif,0.8,Roy s jaga mulutmu kau jgn provokator kau belum presiden dah memfitnah,Negatif,Netral,0.55
UgwTw8znl-p7yZFtMAp4AaABAg,Negatif,0.8,"coba kita pikir pake logika saudara semua. haruse sebelum koar2 nuduh ijazah palsu haruse mereka sudah pernah liat atau bahkan pegang yg asli,baru bisa nuduh palsu..yg jelas setiap celoteh roy panci cs ga ada yg berbobot alias sampah😂😂",Negatif,Negatif,0.85
UgwUR4ze8a3YF8Ommix4AaABAg,Negatif,0.8,"Pak gayus yg terhormat,kasus ini kan yg melaporkan roy surio cs adalah jokowi mengenai pencemaran nama baik,ko roi cs yg harus membuktikan?waduh pak gayus jangan membodokan masyarakat ya.",Negatif,Netral,0.55
UgwVSRG-V5C-BAUO6hp4AaABAg,Negatif,0.8,"Saya rakyat biasa mengenal npk jokowi, rendah hati ramah pada semua orang, kebaikan nya merata tanpa membedahkan kalangan manapun, tidak pernah menjatuhkan saingan tapi di rangkul, selaly berhasil mempin negara NKRI yg di akui dan disayangi rakyat nya selama jadi presiden, dalam keluarganya pun berhasil anak anak semua lahir jadi pemimpin yg terbaik, yah ada istilah buah jatuh tidak jauh dari pohon nya, yg menyebabkan pembenci iri hati terus berkoar koar😊",Negatif,Netral,0.6
UgwX2NNA9as_qWvg3Jl4AaABAg,Negatif,0.8,MEMANG HARUS DIHUKUM 30 TH   SEORANG  PENSIUNAN  PRESIDEN DIHINA DIFITNAH CACI MAKI PENISTAAN SELAMA  BIKIN KEGADUHAN NEGARA SELAMA 7 BULAN TAK PERNAH MAUSEDANGKAN PENASEHAT NYA NGEYEL TAK MAU MANGAKUI KESALAHAN,Negatif,Negatif,0.65
UgwXBEsA81ZcfujBHm14AaABAg,Negatif,0.8,IJAZAH NYA ASLI..  Orang nya yang palsu 😂😂,Negatif,Negatif,0.88
UgwXl1XytZG2ILVYzvl4AaABAg,Negatif,0.8,"Pak Jokowi orang baik jadi Allah akan selalu dalam lindungan Allah...
AamiinyaaaAllah....❤❤❤.",Negatif,Netral,0.82
UgwXoSA1zo18yXtfZXl4AaABAg,Negatif,0.8,Tujuan dr tuduhan ijasah Jokowi n Gibran itu js bukan mencari kebenaran tp memang arahnya ke politik untuk menghabisi nama besar Jokowi n pilpres 2029...,Negatif,Negatif,0.85
UgwYIwIltujhzlXttNB4AaABAg,Negatif,0.8,ya bagus ijazah di buka di pengadilan kalau di tunjukan sama orang- orang yang benci fitnah jokoki malah takut di tuker sama yang palsu namanya orang benci,Negatif,Negatif,0.7
UgwZMPyxXF288ZVvtrl4AaABAg,Negatif,0.8,"kalau para setan yakin ijasah Jokowi palsu?, ngapain nyuruh Jokowi nunjukin ijasahnya?,kan lucu 😅😅😅😅",Negatif,Negatif,0.8
UgwZxLby2p4GR97CvzB4AaABAg,Negatif,0.8,"Mana kemarin yang katanya orang2 cerdas, kemain mereka bilang tujukan saja ijazahnya selesai,nah sekarang terbukti setelah ditunjukkan ternak2 Dajjal tetap tidak percaya... Dajjal gitu loh 🤣🤣🤣",Negatif,Negatif,0.85
Ugw_SBCiO_uzVFbOKsN4AaABAg,Negatif,0.8,"Nama baik UGM justru tercoreng hanya karna segelintir oknum roy suryo, dan anehnya aktifis lain seolah diem universitasnya dijelek2an",Negatif,Negatif,0.75
Ugw_UbHHMrMpJw12ZDd4AaABAg,Negatif,0.8,Mereka sudah buta hati dan buta mata....mau di tunjukan   itu emas tetap saja mereka bilang bukan emas....gila banget....,Negatif,Negatif,0.8
Ugw_t0236jJXffSXFDZ4AaABAg,Negatif,0.8,"Kita dipaksa untuk percaya bahwa UGM seburuk itu kualitasnya, ada skripsi yang tidak ada tanda tangannya.",Negatif,Netral,0.7
UgwaACkV3j2qzffKijN4AaABAg,Negatif,0.8,Susah emang orang seperti itu..dulu koar koar  ayo tunjukan kalau berani..sudah di tunjukan masih aja...hadeh susah ini macam,Negatif,Negatif,0.85
UgwePWfKRKYZDMPnHLN4AaABAg,Negatif,0.8,sudahlah .. kalau sudah salah tidak usah ngeyel to RS dan gerombolannya ..,Negatif,Negatif,0.8
UgwejTDKq816ajqXJh94AaABAg,Negatif,0.8,Skripsi ijasah jelas ada walaupun ada kesalahan ..tapi bukti nya jelas ada ....selesaikan dan Roy cs penjara,Negatif,Negatif,0.85
UgwewNwFZmFeCG9NYvN4AaABAg,Negatif,0.8,"Salahnya sendiri ugm sudah ngasi tau itu mahasiswanya, masih ga percaya...😂",Negatif,Negatif,0.8
UgwfBm6QLj1eBjj5Urt4AaABAg,Negatif,0.8,"Percuma juga d tunjukkan ijazahnya,, lah wong ngeyel alias pembenci mana percaya. Sikat aja deh pak polisi..!!",Negatif,Negatif,0.8
UgwfobqOCA8Lhd_IYGB4AaABAg,Negatif,0.8,Banyak alesan aj kubu roi cs..ribut2 minta di unjukin ijaza asli Jokowi..skrg uda ksih liat ngimong ini itu gk jelas ..tujuan pencemaran nama baik itu inti nya guys..dasar prcundang semua kubu roi cs ..ini bukan soal selembar ijaza ..tapi ini tujuan agenda besar plitik 2029..,Negatif,Negatif,0.85
UgwhJbMoLicMQiyjA_F4AaABAg,Negatif,0.8,Dengan adanya keputusan KIP seharusnya Polisi menarik kasus tuduhan pidana terhadap Roy Suryo cs.,Negatif,Netral,0.55
Ugwix-GmRp12IxNVsfx4AaABAg,Negatif,0.8,ORA gila..diborlhtkan pun g bklan prcya..krna mrka brngkat dri kbncian boan mencari kbnran..tujuan mrka 2029.agar pamor pak Jokowi redup..agar Gibran ikut redup..krna klompok politik sblah TDK menginginkan kluarga pak Jokowi brthan di prmritahan..,Negatif,Negatif,0.8
UgwjDA-fnBkQpj-KIgV4AaABAg,Negatif,0.8,Tangkap grombolan yg bikin gaduh cuma bisa bikin rakyat saling serang .... Roy hrus d hukum pancung dia biang kerok negara in,Negatif,Netral,0.6
Ugwj_8mv7We1BlxI-z54AaABAg,Negatif,0.8,Asli mah dari kampus yang ngeluarin,Negatif,Negatif,0.8
UgwkpcVN3Yp5X2vQUwp4AaABAg,Negatif,0.8,Rakyat mau nya Roy panci di hukum seumur hidip,Negatif,Netral,0.6
UgwkqxMCVbM2Kk8UNbl4AaABAg,Negatif,0.8,"Orang orang licik isinya. Gembar gembor ijazah palsu, buat mempengaruhi suara pilpres. Sampai ketitik Manantang untuk di laporkan. Setelah sapai sini datang ke MK. Licik banget kan. Maunya fitnah tapi gak mau kena pasal. 😂😂",Negatif,Negatif,0.85
UgwmeKC-LHh7ptwPyuR4AaABAg,Negatif,0.8,"Saya sebagai masyarakat awam sangat setuju kasus ijazah palsu ini di hentikan, toh pelaku nya saja nggak bisa di tindak secara hukum daripada yang menuduh malah di kriminalisasi. Yang jelas masyarakat cerdas sudah bisa menilai sendiri kebenaran yang sesungguhnya",Negatif,Netral,0.55
Ugwmff53ZSwIiWc8Wwp4AaABAg,Negatif,0.8,Makanya jangan sembarangan bilang PALSU klu tidak pernah pegang produknya.,Negatif,Negatif,0.75
Ugwmw_8IkOylxfigced4AaABAg,Negatif,0.8,"MENDENGAR PERNYATAAN PENGACARA KHOZINUDIN,  SAYA MERSA BERDIRI BULU KUDUKKU.
"" MENYERET SAUDARA JOKOWI KEPENJARA "" SAYA TEGASKAN BAHWA BAHASAMU HARIMAUMU. ANDA PASTI DAN AKAN TERSERET DAN MENDEKAM DI PENJARA BERSAMA KLEAN ANDA. GELI SAYA MENDENGAR PERNYATAAN ANDA KHOZINUDIN. HAFAL PERINGATAN DAN BAHASA SAYA.",Negatif,Negatif,0.6
Ugwn671Tbnay7PFq-OV4AaABAg,Negatif,0.8,Ini bukan soal ijazah tapi mereka ada yg danani untuk menjatuhkan Jokowi biarpun asli mereka ga bakal percaya kasus ini akan berhenti kalo Roy cs di penjara kalo mereka masih berkeliaran w yakin masalah ini ga bakal selesai selama yg mendanai secara logika untung nya apa buat Roy cs buat bayar pengacara tidak sedikit Lo bukan cuma satu pengacara apa iya pake dana pribadi sedangkan Roy Suryo jadi pejabat aja ga mau rugi dengan jadi koruptor untuk menguntungkan diri sendiri,Negatif,Negatif,0.85
UgwoS_mSvqPRQ2Xo__54AaABAg,Negatif,0.8,"Roy buat bangga negri ini,, jangan adu domba anak negri  ini .apa prestasimu bang roy,,, kalau ijazah jokowi palsu UGM akan tuntut jokowi,,, universitas sekelas UGM loh,,, masa di bodohi,, bang roy nga harus sana sini cari pembenaran,, percaya dengan UGM,, selesai",Negatif,Negatif,0.85
UgwqNP3dEeiJUSF_bl54AaABAg,Negatif,0.8,Hampir semua ijasah tdk ditunjukkan ke publik. Apakah itu semua palsu?,Negatif,Negatif,0.7
UgwqX0O4uAup9QCDh4Z4AaABAg,Negatif,0.8,Apa kurang bilang.. doal menunjukkan itu hal biasa katanya... Selama ini cuma bangun narasi tunjukkan tunjukkan.. memangnya setelah di tunjukan bakal bilang asli... Org org yg suka membangun isu isu kegaduhan segerah tangkap saja... Buktikan semua itu di pengadilan .. semua nya akan terang benderang... Mulai sekarang institusi pendidikan tak berhak bilang ijasa asli.. yg berhak Roy suryo😂😂😂...  Jadi apa negara ini di isi org org begini... Bukan tambah pinter tambah bodoh..  pantesan percaya hoak..😢😢😢,Negatif,Negatif,0.8
Ugwr2zlDEoZiNKa-zTl4AaABAg,Negatif,0.8,RRT bikin malu Indonesia ini dia belum melihat ijasahnya Pak Jokow dii bilang palsu.,Negatif,Negatif,0.8
Ugwr9zf5OQE8akKwe7V4AaABAg,Negatif,0.8,Setelah di tunjukin ijazahnya nyari kesalahan lainnya..wis proses hukum aja pak Roy...,Negatif,Negatif,0.8
UgwrwAdLe6bYG27imTV4AaABAg,Negatif,0.8,TANGKAP OVA EMILIA REKTOR UGM YANG TELAH MEMBOHONGI RAKYAT INDONESIA😢😢😢😢😢😢😢😢,Negatif,Positif,0.85
UgwuusfIL3qYrJpI3op4AaABAg,Negatif,0.8,"Gw bingung ini pihak universitas udah bilng asli dan mereka punya dokumennya semua, kenapa masih pada bilng palsu. Harus kemana lagi kalaubgitu ?",Negatif,Negatif,0.7
UgwvKxaJeHQLpTcimMJ4AaABAg,Negatif,0.8,"Halah!! Sudah ditunjukkan masih ngeles minta pembanding😅 emang udah terlanjur nyaman kali ya, ngurusin ijazah Jokowi, sulit move on!😅😅",Negatif,Negatif,0.8
UgwvQtIocwqMD0-zxBt4AaABAg,Negatif,0.8,Keaslian ijazah pk jokowi sdh pasti benar.. untuk itu keaslian harus mendapa keputusan pengadilan,Negatif,Negatif,0.8
Ugwvs1UaQhmRPoJ77r94AaABAg,Negatif,0.8,Kalo lsng ditunjukan. Lw ga masuk penjara dong roy 😂. Enak aja habis bikin gaduh lolos gtu aja,Negatif,Negatif,0.75
UgwvzEw0JZSUezrA8Ux4AaABAg,Negatif,0.8,"Sudah di tujunkan(ijasah) kenapa tidak selesai,,lucu 😮😮😮😮😮",Negatif,Negatif,0.8
UgwxQnOU7YGnKLEeJxt4AaABAg,Negatif,0.8,Narasi dari pemuja Joko Widodo untuk rakyat akal sehat sudah tidak akan terpengaruh,Negatif,Netral,0.6
UgwyIXkJbP6Ky2w01_R4AaABAg,Negatif,0.8,Adili saja roysuryo. Ini masyarakat maunyadibodohi oleh segelintir orang yang mencoba melakukan pembenaran. Aneh negara ini gak tegas. Kalau dibiarkan lama lama orang suka suka sendirinya bikin pembenaran ...lama lama kejahatan merajalela,Negatif,Netral,0.55
UgwzJzMPw9mEzzwnwC54AaABAg,Negatif,0.8,"Ternyata panci itu goblok, kasusnya kan fitnah dan pencemaran nama baik, kalau pelaku sudah tobat dan minta maaf ya dimaafkan dan dihentikan kasusnya, simple sebetulnya.",Negatif,Negatif,0.8
UgwzhvZiK-OPGYWAEFF4AaABAg,Negatif,0.8,"Saya heran juga pendapat ibu dosen ini,kok segampang itukah setelah menuduh ijazah orang palsu,setelah itu disuruh tunjukin ijazah.enak banget  ya jadi penuduh klo gitu.",Negatif,Negatif,0.75
Ugx-FTGdwPjf3N_BnYJ4AaABAg,Negatif,0.8,"Katanya klau sudah ditunjukan  uda selesai, tapi kenapa ko masih dipermasalahkan",Negatif,Negatif,0.8
Ugx0XSR9hBJRYAQ4xFB4AaABAg,Negatif,0.8,Dengan hormat saya katakan mengapa kasus ini ngga ada selesainya..sebetul konci kontrol dn solusiny klo wungsi lembaga penyiaran KPI..ini masih ada masih berfungsi masih independen dn masih konsekwen dn komit .pd amanat rakyat juga UUD...krn klo kita semua mau belajar jujur.klo kasus ijasah itu sebuah dagelan telenofela..yg tujuanya merusak tatan  pemerintahan semata..wslm,Negatif,Negatif,0.75
Ugx0l0Y7ip1MJCgBYA94AaABAg,Negatif,0.8,Yakin seyakin yakinnya jika orang menuduh ijzah anda itu palsu sebagai orang normal pasti marah. Pak jokowi mencintai dan dicintai masyarakat.,Negatif,Netral,0.55
Ugx1doefM5xAZkV5-tR4AaABAg,Negatif,0.8,Saya kalau jadi anak dari ROY....saya sangat malu....ROY penuh dengan finah dan kebohongan...malu bangettttttt😭😭😭😭☹☹☹,Negatif,Netral,0.55
Ugx203HOLw4Z0VzT9-B4AaABAg,Negatif,0.8,"He..Aiman , Roy dengarkan itu penjelasan yang disampaikan Joshua 
Jadi orang yang berhak mengatakan bahwa ijazah itu asli , hanya orang atau lembaga yg berhak mengeluarkan ijazah itu ,kalau ahli-ahli itu hanya menyampaikan faktanya  ,begitu Aiman ,Roy jangan tertawa ngakak 
Ternyata Aiman dan Roy  harus banyak belajar lagi jangan nyerocos terus 
Ahli-ahli itu hanya menyampaikan fakta 
Yang menyimpulkan itu UGM 
gitu bro 
Ayo Roy dan Aiman sekolah lagi😅😅",Negatif,Negatif,0.8
Ugx2lbKl8vJAAX7D7Z54AaABAg,Negatif,0.8,"Zaam Zam gak ditunjukkan minta ditunjukkan, sudah ditunjukkan ini itu, klo mau diuji lagi nanti dipengadilan. Belajar lagi masalah hukum biar gak kalah terus Zam!",Negatif,Negatif,0.8
Ugx2zeWS8Y3KqMtDDol4AaABAg,Negatif,0.8,"Sbnrny lbh cocok stop laporan mulyono yg menuduh adanya pencemaran nama baik, pencetus keonaran dan pelanggaran ite.",Negatif,Netral,0.5
Ugx35ac4mTsZpocOwCd4AaABAg,Negatif,0.8,Siapa yang mendalilkan ia yang membuktikan!  Seharusnya roi panci cs pegang ijazah asli Jokowi,Negatif,Negatif,0.75
Ugx40i4EkeOvmAfIhop4AaABAg,Negatif,0.8,Cari2masalah izazah pakjokowi pdahal ketakutan gibran maju jadi president orang gerombolan amin rais  mudik  mencari kerusuhan mengbohongi rakyat,Negatif,Negatif,0.8
Ugx44oGZxC48QN89_NZ4AaABAg,Negatif,0.8,"segera sidangkan biar kelompok ini menangis di dalam penjara😂😂
UGM kunci sakti yg bisa mengantarkan ke penjara.",Negatif,Negatif,0.75
Ugx4JaeJyAFB3Z6UZs94AaABAg,Negatif,0.8,Demi menghindari pembuktian dalam sidang pidana mau gak mau harus menempuh segala cara. Fitnah dirubah jadi penelitian. Rakyat juga bisa lihat gmn sepak terjang kelompok ini.,Negatif,Negatif,0.8
Ugx54BADTS18mle95rx4AaABAg,Negatif,0.8,roi suryo yang bikin gaduh hrus di hukum.,Negatif,Netral,0.6
Ugx58eFuIlaePKVycM14AaABAg,Negatif,0.8,Ini orang bener2 stres. Belum di tunjukan minta di tunjukn. Giliran udah di tunjukan gak percaya lagi. Waras gak si tim tiroris ini,Negatif,Negatif,0.8
Ugx5fru_3KSdPSdajwx4AaABAg,Negatif,0.8,"Kemarin...tunjukkan saja ijazah selesai.... 
Setelah di tunjukkan masih saja ngeles....",Negatif,Negatif,0.8
Ugx6Z7appG-LZAFk9754AaABAg,Negatif,0.8,"Sudaahlah klian minta liat ijazah. Justru di disitulah salahnya kalian, krn di saat anda belum pernah meliat, kalian sdh berkata itu palsu, skrg di antara kalian jadi tersangka baru minta ditunjukin untuk membuktikan tuduhanmu? Konyol gak kamu???",Negatif,Negatif,0.8
Ugx6eLf1Uge2od8-4_F4AaABAg,Negatif,0.8,"Ini bukan soal pandai debat tanpa logika bossque berfikirlah sehat akan kemajuan bangsa bukan tebar berita bohong yg tak bisa dibuktikan malah merengek rengek,jgn kuliti ekor jika kepala saja blm jelas banyak narasi narasi di belakangnya yg tak penting bagi nasib rakyat",Negatif,Negatif,0.75
Ugx8FKAeFeA7fXrbLQd4AaABAg,Negatif,0.8,"Disaat rakyat sedang banyak kena PHK, butuh makan, butuh kesejahteraan. Orang2 ini malah sibuk menghina pimpinannya. Menghina negaranya sendiri di mata dunia.",Negatif,Netral,0.55
Ugx8Gd92uH8mjDzYF5x4AaABAg,Negatif,0.8,Komentar dari pak Alkatri  tidak memperhatikan tindakan dari kepolisian sudah memenuhi tuntutan TIRORIS KOSINUDIN telah menjukan ijazah asli  di gelar perkara kusus berarti  kenapa mengatakan belum melihat apakah kalian harus bawa pulang baru kalian puas?,Negatif,Negatif,0.8
Ugx9o3BCaiNCIvXPdAZ4AaABAg,Negatif,0.8,"Komentar ibu tadi katanya prof. Menurut saya beliau bukan ahli hukum. Jadi menurut saya Ijazah Bpk. Jokowi tdk perlu menunjukan Ijazahnya kepada mereka yg menuduh, pembuktiannya adalah lewat Pengadilan.",Negatif,Netral,0.5
Ugx9qc3XXJfSYlrDIlB4AaABAg,Negatif,0.8,Rakyat umumnya tidak perlu tahu ijazah yang penting apa sudah dibangun Pak Jokowi  sangat bermanfaat bagi rakyat,Negatif,Netral,0.55
UgxAdlzLiySEP7fzi6p4AaABAg,Negatif,0.8,"Yg salah semuanya ini tetap tv yg ngundang,
Tv pemecah bangsa,jelas Roy cs itu tukang fitnah",Negatif,Netral,0.5
UgxAxHyVxW0wppygdXR4AaABAg,Negatif,0.8,Ijasah Jokowi yg di teliti Roy Suryo jelas palsu 1000persen.. wong yg di teliti foto kopi ijasah..  foto kopi kan palsu bukan asli😂😂😂😂😅😅😅😂😂,Negatif,Negatif,0.7
UgxCC2H4eYXDkvXGY3h4AaABAg,Negatif,0.8,Lanjut pengadilan biar adil R R T itu pembohong sok pintar tapi gak ngerti alias busuk dari  tahun ke tahun.,Negatif,Netral,0.55
UgxD-2CRkPJu9XW_mEh4AaABAg,Negatif,0.8,biarpun di tunjukan tetep gk percaya,Negatif,Negatif,0.65
UgxDIWeMoeCJajO-09F4AaABAg,Negatif,0.8,"Benar, adu data aja dipengadilan, lanjutkan pembuktian, Sehat selalu pak Jokowi",Negatif,Netral,0.55
UgxDsUIJGVL6VuUF3l94AaABAg,Negatif,0.8,"Kasus ini mirip cucu palsu ....
Narasinya muter², padahal cukup tes DNA selesai ....
*Perbedaannya, kalau ijazah pak Jokowi jelas asli, kalau yg sebelah asli cucu palsu* 😅😅😅😅😅",Negatif,Negatif,0.8
UgxDxtc93BZyPvcOP9p4AaABAg,Negatif,0.8,Yaa saya doakan roi suryo dan pengacaranya di hukum 30 thn,Negatif,Netral,0.6
UgxEeCh3OWy_WCm0uCN4AaABAg,Negatif,0.8,"Menudu orang Tampa bukti sama aja dengan mengarang bebas.. buktikan dulu izajah jangan memperluas tontonan yg tidak bermutu.  Untuk apa acara tv hanya untuk memojokkan seseorang yg belum tentu kebenarannya sama aja dengan mempitna.. andaikan yg ditudukan tidak benar,, berapa banyak orang yg terhasut terhadap kata tau cerita yg belum tentu benar...  Tampa kalin sadari disitu kalian mengubur karismatik kalin sendiri.",Negatif,Negatif,0.75
UgxF-xgl_BJ4MrZaxCt4AaABAg,Negatif,0.8,"99.9% Roy,tifa,rismon dan gerombolannya pasti masuk penjara,,,,kenapa???Penelitian itu yg bermanfaat bagi masyarakat indonesia bukan bermanfaat bagi partai politik yang mau maju di pilpres 2029 😂😂",Negatif,Netral,0.5
UgxF2SY_Tv2JXOwlqzR4AaABAg,Negatif,0.8,"Aneh dah mau apalagi nh. Mang mau mereka teliti sendiri, hasil sendiri, dagelan Roy Suryo cs.",Negatif,Negatif,0.6
UgxI3i6luEL-0vaOhuN4AaABAg,Negatif,0.8,"BIASA ROY PANCI MENTAL.P.RADEN
SEMUA HARUS NURUT APA KATA DIA...
DEMI UANG BOHIR.
KALAU PALSU YA HARUS PALSU...
UDAH NYOLONG DATA DIAN SANDI...SECARA DIAM DIAM
FOTO IJAZAH DARI DIAN SANDI LOH ""JAJARAN GENJANG""
KOK SAAT TERSEBAR DI MEDSOS JADI PRESISI,NO IJAZAHNYA DI TUTUP UNTUK ALIBI "" IJAZAH PALSU""
INILAH YG DI SEBUT MALING TERIAK MALING
ATAU MANIPULASI DATA
LIHAT DARI GAYA BICARA ( GESTURE TUBUH ) BANYAK BOHONGNYA ...JANGAN TERGODA PENAMPILAN ROY PANCI 😊",Negatif,Negatif,0.7
UgxJTk9_O9uVV84k0oR4AaABAg,Negatif,0.8,Kmrin nantang2 minta dilaporin.. skrng dilaporin bilngnya kriminalisasi.. 😂,Negatif,Negatif,0.7
UgxKH0Kinc9bRtA5AzB4AaABAg,Negatif,0.8,"Kalian ini orng"" berpendidikan tpi otak kerdil semua.. gtu aj kok repot, udh tinggal ke pengadilan dn itu psti asli  dn tlng ksih 20 tahun pnjara",Negatif,Negatif,0.8
UgxLKZ54-qO5yKAwZt14AaABAg,Negatif,0.8,"Penasehat polri bukan netral tapi dia pembela Jokowi, parah penasehat Kya gini harus di ganti bikin rusak hukum Indonesia orang orang seperti ariyanto",Negatif,Netral,0.6
UgxLd-Yy_srmfNYbnJh4AaABAg,Negatif,0.8,"Kalo nuduh harus tunjukin palsunya, orang ga bisa, bilang palsu, 😅😅😅😅😅",Negatif,Negatif,0.8
UgxM8RYuVBCoFMjBqSt4AaABAg,Negatif,0.8,senjata terakhir saat terdesak teriak di kriminalisasi...😂😂😂,Negatif,Netral,0.55
UgxOCxKzVTaVbfwLP514AaABAg,Negatif,0.8,Yg komen banyak bocil² penerus roy panci cs yg klo kalah pemilu sakit nya ga sembuh²😊,Negatif,Netral,0.6
UgxOTLXlU9kbwPSxTYh4AaABAg,Negatif,0.8,"Kok banyak orang Indonesia yg paok
Sdh jelas UGM bilang asli",Negatif,Negatif,0.8
UgxP3lsiTZLzyuyjAvJ4AaABAg,Negatif,0.8,Udah di tunjukin skg muter 2x ha ha ha ha,Negatif,Negatif,0.7
UgxPaAvRCy5ynxUtpXV4AaABAg,Negatif,0.8,Tetap pak jokowi terbaik sudah membangun negara ini dari sabang sampae meraoke   yg mehina pak jokowi bilang ijasah palsu orang iri,Negatif,Negatif,0.8
UgxQsTpixVwQkO38mXh4AaABAg,Negatif,0.8,Semuanya di tunjukkan jelas pasti gk akan percaya ...semua lembaga negara gk di percaya sama orang2nya roy panci dkk ...,Negatif,Negatif,0.8
UgxQtOXP233aGSHhca14AaABAg,Negatif,0.8,"Harus di penjara biar jera , sangat menyita waktu masyarakat. 😂😂😂😂 Taik betul lah yg membuat isu ini.",Negatif,Netral,0.5
UgxR6k_oGE9EvwFj-GB4AaABAg,Negatif,0.8,"pembanding? waktu angkatan jokowi pada nunjukin ijasah, saya ingat kelen ga butuh ijasah angkatan jokowi, kelen butuhnya ijasah jokowi. knp skrg ancang2 mau mutar lagi ???😂😂",Negatif,Negatif,0.75
UgxT55xvRffHdvcbzNV4AaABAg,Negatif,0.8,Ha ha ha sekarang UGM  adalah universitas yg top dan universitas yg kompeten di hina hina dinsalah salahkan  ha ha ha ha. Sy harap UGM MENUTUT OMON OMON RAY PANCI DENGAN SEBERAT2 NYA,Negatif,Negatif,0.7
UgxVN4nTgnOgDYIzjMV4AaABAg,Negatif,0.8,"Semoga segera sidang pengadilan. Biar ada keputusan asli atau palsu . Dan biar TDK menjadi bahan gunjingan nya tv tv. SDH wajar jika p Jokowi merasa dihina. Kami termul harus melawan, membela p Jokowi. Apapun cara perlawanan nya boleh sidang boleh gegeran.",Negatif,Negatif,0.6
