comment_id,label_pass1_x,confidence,text,label_pass1_y,label_pass2,conf_pass2
UgzRaoUslc0ayo9f-j54AaABAg,Netral,0.78,ak di pihak pak roy.... maju terus 60% rakyat indonesia mendukung pak roy dkk.smoga di jalan kebenaran dan di lindungi allah swt. amin,Netral,Netral,0.55
UgzoQMEpeUe_FKWPPyl4AaABAg,Netral,0.75,Yakoob hasibuan calon pengacara sukses....dan salut buat Roy Suryo terlalu berani dengan argumennya..semoga cepat selesai permasalahan ijazah ini biar adem ayem negara indonesia❤,Netral,Netral,0.55
UgxiMbvI9g6soVz1ZEF4AaABAg,Netral,0.82,"Roy suryo keren, semangat..!!!",Netral,Netral,0.6
UgzU2bSdDZ2her4cscd4AaABAg,Netral,0.75,Senyum Roya Suryo adalah bukti kemunafikannnya yang luar biasa.,Netral,Negatif,0.6
Ugz6fbV2XQ0lL03Bq9t4AaABAg,Netral,0.82,Sehat selalu bang roy. Tetap berjuang di di jalan kebenaran..,Netral,Netral,0.6
Ugzmr0oKsBI4H3NXB0Z4AaABAg,Netral,0.82,Luar biasa pak Roy surya..aku suka nonton debat nya Clear😁,Netral,Netral,0.6
Ugx59zXzRcJAzY1JNnF4AaABAg,Netral,0.8,"Bung Roy itu bukan hanya lulusan UGM,TPi juga pernah jadi asdos di UGM,dari situlah beliau tau smw tentang tatacara pendidikan bahkan sangat teliti melihat semua faktanya di UGM.",Netral,Netral,0.55
Ugze5sGG9HNVd_1jl5t4AaABAg,Netral,0.82,Maju terus pak roy. Kami bersamamu !,Netral,Netral,0.6
UgxuKsq8MXLKhReofnJ4AaABAg,Netral,0.85,"Hidup jokowi.
Semoga pqk Jokowi sehat selalu dan panjang umur 
Hingga 150 tahun biar nanti jadi saksi Indonesia maju.🎉🎉🎉🎉",Netral,Netral,0.6
UgwJ2f_RmRm-vNW1DU94AaABAg,Netral,0.82,Semangat terus pak Roy❤,Netral,Netral,0.6
UgwL6suIenWsbD1TcPp4AaABAg,Netral,0.8,"Pak Roy Suryo Vs Everybody 
Semoga pak Roy selalu dlm lindungan Allah.",Netral,Netral,0.6
UgyIVW4Lf54ZtPceQ1B4AaABAg,Netral,0.82,mas roy menghibur banget 😂,Netral,Netral,0.55
UgysSLr3y2CkIQRuhXN4AaABAg,Netral,0.82,Semoga bang roy dan teman2 sehat dan sll dalam lindungan allah swt,Netral,Netral,0.6
UgwaDnUX2X7WZV2n04p4AaABAg,Netral,0.65,"pak iryanto sekilas netral,tapi condong membela jokowi",Netral,Netral,0.5
UgyQy0c3PYGaDcwRgzx4AaABAg,Netral,0.85,Maju terus Roy Suryo bela kebenaran❤❤❤❤❤❤,Netral,Netral,0.6
UgzYxrsVggeAdhxao2h4AaABAg,Netral,0.85,"Mas Roy ,Allah SWT melindungi anda amiiinnn",Netral,Netral,0.6
UgweCjjqAQfiCQ6skhF4AaABAg,Netral,0.85,maju pk roy suryo  jangan takut masih ada  rakyat yg pinter n cerdas  untuk mendukung pk roy suryo dan time,Netral,Netral,0.6
UgwL-Kx7L22eNC0koyB4AaABAg,Netral,0.9,Bg roy smngaattt 😂😂😂,Netral,Netral,0.6
UgxUIzySKAA-6Q3TKfZ4AaABAg,Netral,0.9,Maju terus Pak Roy CS,Netral,Netral,0.6
UgzD0e460ns5TuBSvQN4AaABAg,Netral,0.75,Sipa yg setuju klo ternyata asli dan bisa di tunjukan di pengadilan ijasah aslinya. Roy Suryo cs di penjarakan.Dan klo ternyata palsu dan tdk bisa menunjukkan ijasah aslinya..maka Semua yg terlibat di penjarakan termasuk Jokowi dan UGM yg terlibat.. semoga Allah menunjukkan kebenaran dalam kasus ini.. Aamiin.🤲,Netral,Netral,0.6
UgwXl1XytZG2ILVYzvl4AaABAg,Netral,0.82,"Pak Jokowi orang baik jadi Allah akan selalu dalam lindungan Allah...
AamiinyaaaAllah....❤❤❤.",Netral,Netral,0.6
UgxShrkRxtDX_H7FEg94AaABAg,Netral,0.9,Lanjutkan Dan Semangat Pak Roy Suryo👍🏻,Netral,Netral,0.6
UgyJ7Ch4b-q0YorRBU14AaABAg,Netral,0.9,Lanjutkan mas Roy Suryo 💪,Netral,Netral,0.6
UgxZMX1dUuJlOAJb6pJ4AaABAg,Netral,0.5,apapun yg kamu ngeyelkan tetap kebenaran yg akan menang  sehat sll bapak jokowi tetap the bess di hati masyarakat yg baik,Netral,Negatif,0.55
UgzGTS-ipkyN7PmfOmt4AaABAg,Netral,0.9,Jangan kasih kendor bang roy dan tim,Netral,Netral,0.6
UgxqhJ6OGFgAyo1OEDp4AaABAg,Netral,0.8,"Ayoo pundukung kebenaran dan doakan tuk pa roy, doa spertiga malam tahajud. Yakinn alloh sang maha kebenaran maka pasti alloh akan menjukan kebenaran...",Netral,Netral,0.6
UgyzafSfV7Peu7fjUJF4AaABAg,Netral,0.9,Cerdasnya bung roy luar biasa,Netral,Netral,0.6
Ugy1Pr9MRirQTAbn1pN4AaABAg,Netral,0.9,Semangat bang roy cs,Netral,Netral,0.6
Ugy9KyhsU1Tfx7p_cgp4AaABAg,Netral,0.9,Lanjutkan bg roy❤,Netral,Netral,0.6
UgxCkNXsRcsTuTy4kN14AaABAg,Netral,0.9,Maju terus mas Roy,Netral,Netral,0.6
UgwC_C3qvDe-l1aNLv14AaABAg,Netral,0.85,Sehat slalu pak jokowi❤,Netral,Netral,0.65
Ugy5IGYdqViVRjZC1Xx4AaABAg,Netral,0.85,1:14:53 sabar banget pak roy suryo ke orang yg lebih tua 👍,Netral,Netral,0.6
UgzudsQ-jehkVevSkdF4AaABAg,Netral,0.9,nunggu Roy pake baju shopee,Netral,Netral,0.5
Ugx4azUv3zwctwKm6fN4AaABAg,Netral,0.9,Sehat selalu pak Roy Suryo semoga selalu di lindungi Alloh SWT,Netral,Netral,0.6
UgzG7DRUBr-Y0r98Qh14AaABAg,Netral,0.8,Pak ROY...maju tak gentar membela yg benar.....!!!!!,Netral,Netral,0.6
Ugz3R4eWSjDw2pF4TU14AaABAg,Netral,0.55,Orang itu banyak cari kesalahan .. orang cari kesalahan orang itu orang yang negatif . Berjuang pak jokowi aku kediri jawa timur berjuang bapak president jokowi,Netral,Negatif,0.6
UgwHbHKOj0mu3awVEn14AaABAg,Netral,0.8,PRAM MONO SALAM KENAL SEMUA DARI DSPLN SKBI PRAMONO BIN SUNAN ALM KEC.LBH.INDONESIA SEMANGAT BERAKTIFITAS SEMUA BANG ROESURIYO BANG RISMON SIANIPAR DLL BANG AIMAN WICAKSONO.,Netral,Netral,0.6
UgyXho37XCa6oq3Qe4F4AaABAg,Netral,0.8,yang nonton pada ngantuk ketika Roy ngomong🙈,Netral,Negatif,0.5
UgympCk71gOAEL3J8Tt4AaABAg,Netral,0.8,"Mas aiman, tolong datangkan pak jhosua sinabela untuk debat sama
 rismon dan roy suryo, secara live",Netral,Netral,0.6
UgyKoFAI0nlISVsGaT94AaABAg,Netral,0.6,Sabar pajokowi orang sabar dicintai alloh semoga skeluarg dilindungi alloh,Netral,Netral,0.6
UgwWMiDdTFQFrOUsqax4AaABAg,Netral,0.9,Semangat bang Roy S CS❤️,Netral,Netral,0.6
UgzZgvZrj5RtKW8Rs1Z4AaABAg,Netral,0.8,"Allah itu tidak tidur pa Roy Suryo,pasti kebenarannya",Netral,Netral,0.55
UgxXSQyhQpe9oorw-1F4AaABAg,Netral,0.85,Bung Suryo okay banget ❤❤❤,Netral,Netral,0.6
Ugw4RpY4Dat0iUuvjBB4AaABAg,Netral,0.85,"Mengapa ada ,orang sebodoh roi Suryo bisa tampil di tengah2 orang sehat jasmani dan rohani",Netral,Negatif,0.65
UgyMClhudQBr4YzG8P14AaABAg,Netral,0.85,Owalah.. Roy.. Roy... Gak ada kerjan bener.. Cari pangung jadi BADUT politik... Bikin gaduh...,Netral,Negatif,0.65
UgzOLdJbU7Bf29iS88Z4AaABAg,Netral,0.6,Kami masyarakat Maluku utara mendukung Pak Jokowi .,Netral,Netral,0.7
UgxTC-Q7iP0MH5776tZ4AaABAg,Netral,0.5,Jgn biarkan lolos Roy dan kawan kawan penjarakan ga usah di proses,Netral,Negatif,0.85
UgwRL6hpZ98CqImCYlJ4AaABAg,Netral,0.85,Roy Panci suruh nyanyi Indonesia Raya bisa ngga,Netral,Negatif,0.55
Ugwhi2Dvz2Byu-0Yynh4AaABAg,Netral,0.8,Saya yakin Jokowi nonton ini gara gara mu yaaa  jadi rame,Netral,Netral,0.7
UgxHgOG6zOy1bfO_ta54AaABAg,Netral,0.9,Pak roy keren😅👍,Netral,Netral,0.75
UgxoglTXksq7Rpbj6hZ4AaABAg,Netral,0.8,Sehat selalu PK Jokowi ❤,Netral,Netral,0.85
UgwkVF7R8hIzJjlX_gt4AaABAg,Netral,0.8,Roy suryo ketar ketir... 😂,Netral,Negatif,0.6
UgwirrEfTszEr_mfAmd4AaABAg,Netral,0.75,"Percuma kalau Gedabus dimedia, Roy buktikan dipengadilan",Netral,Negatif,0.7
Ugy6GIo3BzcqHQn3nrd4AaABAg,Netral,0.9,Shat slalu mas roy dkk smoga slalu dlm lindungan allah,Netral,Netral,0.8
Ugy-jc-SVF3CmE0Yq2J4AaABAg,Netral,0.8,Soal ijasah pak Jokowi yang  nuntut .harusnya tanyakan langsung ke pak Jokowi datang ke rumah secara hormat,Netral,Netral,0.7
UgwlhqA6e6Uipzvtv0B4AaABAg,Netral,0.85,Cerdas bangtttt Roy cs,Netral,Netral,0.75
UgzPdQJrvwymGSR9E1t4AaABAg,Netral,0.8,Ampun pak suryo.,Netral,Netral,0.5
Ugw5rwTlOYtd4JFk8SN4AaABAg,Netral,0.75,Yo Suryo pertahankan kehebatan  ilmu mu .TPI jangan  salahkan ketika siapapun orang nya yg melawan hukum pasti baju itu harus di pake,Netral,Netral,0.45
UgyzXHx5CEj5kjoX86Z4AaABAg,Netral,0.9,Jokowi tetep dihati❤❤,Netral,Netral,0.75
Ugy1I3byz1optZSSgi14AaABAg,Netral,0.85,Memang Roy cs licin mulut.,Netral,Negatif,0.6
Ugw2Ho2nT8Gfvjjo9xh4AaABAg,Netral,0.65,"Saya percaya SMA polisi,,,yg saya tidak percaya & bikin gaduh serta merusak seluruh  tatanan serta merusak SMA Sesama Rakyat Cerdas,,itulah Jokowi  / termul2'y....",Netral,Positif,0.5
UgwHXXT9IgnCDTyPdwF4AaABAg,Netral,0.75,Orang seperti Roy ngotot adalah orang benar jujur,Netral,Netral,0.65
UgxMvk-PzDyKX71U82N4AaABAg,Netral,0.95,Seha slalu pak jokowi,Netral,Netral,0.85
Ugw-khC6E_hcUFhJgdd4AaABAg,Netral,0.8,Tolong pak Yakut maju trus lawan roi suryo,Netral,Negatif,0.5
Ugy5gINQAajWPQ64MW54AaABAg,Netral,0.75,Secara intuisi...motorik mr.roy ada keguncangan karena ada sesuatu yg diinginkan belum tercapai sampai saat ini,Netral,Negatif,0.6
UgwASetWP0qBqthtqqd4AaABAg,Netral,0.75,Apa lagi melihat ketawa nya panci mau munta lihat nya,Netral,Negatif,0.65
Ugxbh0KB46hHQIWUADt4AaABAg,Netral,0.9,salam fada mas Roy semangat,Netral,Netral,0.75
UgwkVPuT5AJqKH3SCPt4AaABAg,Netral,0.75,Tertawalah roy sebelum engkau mnangisi dirimu sendiri,Netral,Negatif,0.55
UgzWo07iLAaBjv_v3Hx4AaABAg,Netral,0.9,Pak jokowi 👍👍👍,Netral,Netral,0.8
Ugzs4246A6rRCoZncR14AaABAg,Netral,0.75,"Kalo mau liat orang Jawa asli ya ini toy Suryo apa pun kondisinya tetep senyum dan tertawa , bukan kek Jokowi plonga plongo ktawa ngremehin",Netral,Positif,0.5
UgwJreM8x8Wxi_4QPT14AaABAg,Netral,0.8,Pak Roy lebih baik pak Roy bawa daun pepaya.,Netral,Netral,0.45
UgzNKQ0I6MmmjUseFu94AaABAg,Netral,0.85,Oy pak ahmad pak jokowi udah nolong semua masyarakat sabang sampai merauke,Netral,Netral,0.7
Ugwd8jh05-m0S9RNX3d4AaABAg,Netral,0.95,Buktikan Roy Panci segera tangkap,Netral,Negatif,0.75
UgxIFrVgkYtJfgstXtV4AaABAg,Netral,0.65,"Tdk usah di tuduh tuduh ,Jokowi sudah rendah serendah rendahnya.Itulah Jokowi yg sebenarnya.",Netral,Positif,0.5
Ugyd5ZnbCHKhmeMu__54AaABAg,Netral,0.5,Suryo menunggu jeruji,Netral,Negatif,0.7
UgwyqVDi47mDgv3f1jN4AaABAg,Netral,0.8,"kok ada org ngotot bgt, saya yg lagi ditahap nyusun skripsi jujur kesel bgt kalo ketemu org model pak roy suryo ini, kaya pengen teriak ""KOK NGATUR, BUKAN URUSAN LU"" wkwk sorry no offense (gw bukan ternak siapapun dan gw manusia normal thanks 🙏🏻)",Netral,Negatif,0.65
UgxVKDyHU96byC0_yDt4AaABAg,Netral,0.8,gua emosi banget lihat roy suryo😂,Netral,Negatif,0.6
Ugz17MjbzabUSMQTv_p4AaABAg,Netral,0.75,"Rakyat bersuara, kurang berpihat kepada rakyat seharusnya sudah mempersiapkan video lengkap, tentang pernyataan jokowi.
Kalau perlu konfirmasi  tentang Asisten dosen boleh atau tidak menjadi pembimbing akademi  kenapa tidak mengundang UGM",Netral,Netral,0.6
UgxMDnfkfTTxMqcHen94AaABAg,Netral,0.85,Ini yg host roy apa aiman?😂,Netral,Netral,0.6
UgxOXgSoGZlWUZj5set4AaABAg,Netral,0.75,Kenapa POLISI takut sm roy suryo,Netral,Netral,0.5
Ugzdwm50nAMRnYdWUYh4AaABAg,Netral,0.7,Kamu sedih Bang Roy jangan jangan hadapi di  Pengadilan itu lebih jelas.,Netral,Netral,0.45
UgyB4XBgzTDNRtuL_NR4AaABAg,Netral,0.8,ROI ROI  SIAP SIAP SAJA JADI TERSANGKAH,Netral,Negatif,0.7
UgyNpi9z9FrNWpm2gYZ4AaABAg,Netral,0.65,Saya rakyat Indonesia menghimbau kepada pak Jokowi agar jangan menunjukan ijazah kecuali dipengadilan.,Netral,Netral,0.6
UgxLoi6RwKs-Mo3m9YV4AaABAg,Netral,0.65,Roy suryo siap2,Netral,Negatif,0.55
UgyELm2v91Jy_WTpIG94AaABAg,Netral,0.7,Roy merasa dirinya menang belum tau dia,Netral,Negatif,0.6
UgzG4qyKfwWLFkUWrnh4AaABAg,Netral,0.6,Ngomong bae dia rismon udah pa polisi hukum sirismon,Netral,Negatif,0.6
Ugxiok8tQXCQ2s8T6Gl4AaABAg,Netral,0.7,"jangan herang penongton penagacara jokowi dibayar Pak R oi pertahankan terus kejujuran. dan keadilang. tuhan  akan  melinungi  Hambanya  benar. saya  saran. kalau  bisa  usulkan   ke. DPR
.R I anggilkan. Uya  Kuya kasi duduk Jokowi  lakukan sebagai. mana  biasa dilakukan  Uya dari pd berdebak   terus",Netral,Netral,0.45
UgwpsIl-QC-KEZ7TRtZ4AaABAg,Netral,0.65,Jangan main main dongsudah di periksa fisiknya Ijasa Pak Jokowi.,Netral,Negatif,0.7
UgzXOPowDYcRFX0IggJ4AaABAg,Netral,0.8,"bang roy suryo in gimana,masalah nya apa yg di bahas apa?",Netral,Netral,0.7
Ugyl3JYKZJWGgzCwSHh4AaABAg,Netral,0.5,Kalo lsng ditunjukan. Lw ga masuk penjara dong roy 😂. Enak aja habis bikin gaduh lolos gtu aja,Netral,Negatif,0.65
Ugz0L7pRcLrfK-6CMDx4AaABAg,Netral,0.8,Paling ji2k kami melihat ketawa suryo panci.,Netral,Negatif,0.65
UgwN-yNADImeoQH7kXx4AaABAg,Netral,0.8,Wajah Roy Suryo dan suaranya mengatakan kl dia sdh sakit jiwa. Itu mnrt feelingku.,Netral,Negatif,0.7
Ugzq1hUsCpHYIfZ-V5R4AaABAg,Netral,0.75,"Mudah2 an ada yg bongkar korupsinya Roy Suryo maling panci waktu jadi menpora ,panci aja Dimaling ,apalagi uang !!!",Netral,Negatif,0.7
Ugxpok2D5Ox38ljqV9R4AaABAg,Netral,0.7,Itu orang yang udah telanjur malu Roy suryo,Netral,Negatif,0.55
UgzbJXqFPTOgcYL20HZ4AaABAg,Netral,0.65,Huku gantu suryo😅😅😅hahaaa,Netral,Negatif,0.7
Ugx6gM1BotLR3sooYER4AaABAg,Netral,0.7,Percuma Roy Gedabus dimedia hadapi saja di pengadilan,Netral,Negatif,0.65
Ugy8jQvYh2He9atf7S54AaABAg,Netral,0.75,Semoga Alloh Swt cepet memberi hidayah terhadap Suryo kontho kliatan hati nya busuukkkk,Netral,Negatif,0.7
Ugz-0eD4FitcDPJl4j94AaABAg,Netral,0.75,Semoga Alloh Swt cepet memberi hidayah terhadap Suryo kontho kliatan hati nya busuukkkk,Netral,Negatif,0.7
UgyeUwriNTPt-D4XpTh4AaABAg,Netral,0.7,Roy Suryo punya hukum sendiri.niroy klu punya masalah pribadi jng di selesekan di politik.debat GK ada kelarnya,Netral,Negatif,0.6
UgwDzbl2zLdASm7y1lh4AaABAg,Netral,0.8,Roy Suryo seperti pemain dagelan alias seperti pelawak,Netral,Negatif,0.65
UgzryykFV8FSaXG_Eth4AaABAg,Netral,0.75,Roy Panci segera tangkap,Netral,Negatif,0.75
Ugz74ZqayOhRrEhqggh4AaABAg,Netral,0.7,Eleng roi kau ini nggacor,Netral,Negatif,0.6
UgyaYtvNWrj_lUg3Spl4AaABAg,Netral,0.75,kasian si roy benci ampe segitunya 😢,Netral,Negatif,0.55
Ugz31iZVuDakjAsG8Xx4AaABAg,Netral,0.65,Masyarakat suda muak🎉mendengar omongan panci cs bahkan mau munta,Netral,Negatif,0.7
UgwZV4mXmBEUv9UVDgd4AaABAg,Netral,0.7,"Suryo ngarasa bener sorangan, beda dosen beda angalaman suryooooooo ih",Netral,Negatif,0.6
Ugwv6BUYFB6UNITPy494AaABAg,Netral,0.7,"Maju terus roy Suryo, walupun banyak org munafik akun fake yg komen disini merdeka",Netral,Netral,0.45
UgySvsy39yvtYAdv5pF4AaABAg,Netral,0.9,Apa apa selese deh roy roy,Netral,Negatif,0.5
UgzTHOMSkqKuFcrPWiN4AaABAg,Netral,0.8,"Memang mjd org benar, harus perlu perjuanagn melawat orang2 yg hatinya tertutup. Itupun jg tertulis dlm kitab Suci dan Tuhanpun juga bicara spt itu melalui kita suci. JAMAN NYA Yesus Kristus, org2 farisi yg merasa sdh pinter dan hapal  kitab suci sajja berani menggunakan dalil atauran yg tertulis dlm kitab suci utk mendalil Yesus Kristus. Seperti pendukung jokowi ini merasa pinter tp hati mrk kosong....berbahagialah manusia yang bisa melihat kebenaran, krn kebenaran itu milik Tuhan, dan  hati yg bisa melihat kebenaran itu adalah hati yang masih di lindungi oleh Tuhan. ❤",Netral,Netral,0.45
UgwctseVu-TaePcCAaV4AaABAg,Netral,0.9,sampai sekarang roy panci gigi.nya kering karna mringis terus..entah mringis yakut saya ngga tau😂😂😂,Netral,Negatif,0.6
UgxTEcCQjAdlmcghnux4AaABAg,Netral,0.9,"Kasian tuh roy suryo, mn ya anak sd",Netral,Negatif,0.6
Ugwuy-5VaWKFNLMWpuJ4AaABAg,Netral,0.5,Ketika jokowi lawan dgn elegan  dituduh kriminalisasi  hello roy cs dan tuan pengacara jokowi itu rakyat biasa sekarang,Netral,Negatif,0.5
Ugx0l0Y7ip1MJCgBYA94AaABAg,Netral,0.55,Yakin seyakin yakinnya jika orang menuduh ijzah anda itu palsu sebagai orang normal pasti marah. Pak jokowi mencintai dan dicintai masyarakat.,Netral,Negatif,0.6
UgwuMssTA_L_j6pa9jZ4AaABAg,Netral,0.9,Makan sabun kayaknya roy...,Netral,Negatif,0.6
UgyRLUD1BggY02zOHHd4AaABAg,Netral,0.8,"Jokowi Klemak Klemek skk bikin Gaduh.
Betul pepata jawa, Air tenang menghanyutkan.
Tergiling purak"""" mati.",Netral,Positif,0.5
Ugzg3azSpHMpv_yufMF4AaABAg,Netral,0.9,Roi ngoyo ngeyel begitulah seperti burung makan pisang basih,Netral,Negatif,0.6
UgzfTCfg0peqAA5yZy94AaABAg,Netral,0.95,kabarin kalau roy suryo ditangkap,Netral,Negatif,0.65
Ugw_Q4ty2_4_ddm0Ms14AaABAg,Netral,0.9,Roy Gedabus segera tangkap Roy panci,Netral,Negatif,0.75
Ugz7VZs7m1klucPSCRB4AaABAg,Netral,0.9,Ketawanya Roy Suryo nyaring keak IBLIS 😂😂😂😂,Netral,Negatif,0.65
Ugz4NdaWAcLJU_BG0vh4AaABAg,Netral,0.85,Sebentar lagi masuk sel roy suryo 😂,Netral,Negatif,0.7
UgzzPABug7IJcOUsMWl4AaABAg,Netral,0.9,Keminter iku Roy suryo,Netral,Negatif,0.6
UgwCb1fFu5GpmnHPlk54AaABAg,Netral,0.85,Dosen Fakultas kehutanan UGM Agus Affianto memberi pernyataan dengan jelas kalau Dosen pembimbing Akademik jokowi adalah Prof Achmad Sumitro dan Dosen Pembimbing Skripsi Jokowi adalah Ir Kasmudjo.,Netral,Negatif,0.6
UgxSBNF90LzCR_OWGpF4AaABAg,Netral,0.95,bang rismon kok nggak ada,Netral,Netral,0.7
UgyFLqUtWU3zS0vT-OB4AaABAg,Netral,0.85,"Ga sopan pak suryo kalau diberikam pertanyaan malah balik nanya, dijawab dulu sepertu yakub kemudian dilanjut dengan pertanyaan kembali.",Netral,Negatif,0.6
UgzK6DZCg-lBGPXMtTh4AaABAg,Netral,0.85,Roy suryo belum ajah di tahan,Netral,Negatif,0.55
UgxICDBpe_tTQLZdz_Z4AaABAg,Netral,0.9,Tangkap suryo,Netral,Negatif,0.75
UgzkG3ACKZIErj_3qHV4AaABAg,Netral,0.8,Roy Suryooo ..Nggak Ngeti bahasa ..skrg SDH masuk di Rana Hukum ..massa harus di Blang jujur Susah,Netral,Negatif,0.55
UgyPD0jJTSW-LAtGl2F4AaABAg,Netral,0.85,Si roi Nara sumber kesayangan iNews ?,Netral,Netral,0.45
Ugw1G0P0mBwPsI98SHR4AaABAg,Netral,0.8,"Videonya tidak diputar secara lengkap, dari perkataan jokowi jelas kasmudjo adalah dosem yang membimbing skripsi",Netral,Negatif,0.6
UgxwJYg3Uqagxnfuh254AaABAg,Netral,0.75,Terlalu gampang ini ma sisa ajak teman ijazah pak Jokowi sisa cocokkan smua dekan nya sama atau beda,Netral,Netral,0.5
UgzXL1Q-SZG2NQpKRUV4AaABAg,Netral,0.8,"49:45 si roy ini yg lg menjaga ugm wak wak. Beda konsep ""menjaga"" sepertinya uwak ini.",Netral,Negatif,0.5
UgwJeULzytFQB69w1Jd4AaABAg,Netral,0.9,Roy Suryo segera di tangkap,Netral,Negatif,0.75
UgxPve1jBY6QmgPzSkx4AaABAg,Netral,0.85,"Belajar lagi lu bang😂, ama bang roy biar agak pinteran👍",Netral,Netral,0.55
UgxwN2xGY4loCOUskGV4AaABAg,Netral,0.9,aing greget tah ka si suryo arogan pisan,Netral,Negatif,0.6
UgzgSU69HySdO02MhQp4AaABAg,Netral,0.85,Tujuannya cari upah yg lebih besar dari jkw.,Netral,Netral,0.4
Ugzmp6CQeu4ZMTOyBmx4AaABAg,Netral,0.85,UGM pasti menyesal meluluskan si Roy,Netral,Negatif,0.55
Ugz-TdqdXPeOR9U2Jfl4AaABAg,Netral,0.95,kumisnya pak jokowi hilang kemana pak..?,Netral,Netral,0.7
UgziJQ1R-L-Hvj3mz0R4AaABAg,Netral,0.9,Roy lidahnya terbelit 2 mau menang.,Netral,Negatif,0.55
UgwltC3hhr7QsR0bOrh4AaABAg,Netral,0.8,"aiman sekali2 undang ahli telematika, ahli forensik jgn cuma roi cs yg diundang biar debat meteka. Itu adil. Rakyat bersuara cuma roi cs yg diberi panggung. Aiman sendiri saya liat berat sebelah lebih condong ke roi cs",Netral,Negatif,0.5
UgyDhZbIf8r1BOZu9NF4AaABAg,Netral,0.9,Bicaranya Roy cs gak ber obot kayak orang nglindor 😂😂😂,Netral,Negatif,0.65
UgxsKhwEqXJ24IY-GCx4AaABAg,Netral,0.7,Rakyat sangt percaya sama pk jokowi...,Netral,Netral,0.75
UgxFw-Rrf3DblMyp2dp4AaABAg,Netral,0.9,Roy panci panciiii,Netral,Netral,0.5
UgyUaM5rDcGyGF0Skkx4AaABAg,Netral,0.85,Aku ga nanya Roy aku juga pernah kuliah ..tapi Roy Suryo sebagai seorang fakar tele2 dan berbelit 2,Netral,Negatif,0.6
Ugyyuf4YXflbhgycIFF4AaABAg,Netral,0.75,Pak Roy pantas di hukum karena pengaju Nenggar.,Netral,Negatif,0.65
Ugz12hqPfveU-DAn1-x4AaABAg,Netral,0.9,Roy.ngomong itu itu t3rus tidak yang lain.,Netral,Negatif,0.5
UgzjoHgduZauMLXOb614AaABAg,Netral,0.85,Roy jangan banyak Gedabus,Netral,Negatif,0.6
Ugx3QTQ5FLkjnt6itXV4AaABAg,Netral,0.75,Jelas diplintar plintir terus dengan kata kata.panci panci!?,Netral,Negatif,0.6
UgzsKPM1OawferNRdht4AaABAg,Netral,0.8,Santun BPK JOKOWI,Netral,Netral,0.7
Ugx5gYFlyF3HHm2awFN4AaABAg,Netral,0.8,Kenapa gak di bahas jokowi KKN nya dimana di desa apa kecamatan apa kabupaten apa,Netral,Positif,0.5
UgyXWRtSciFVMovNvc14AaABAg,Netral,0.75,Apa kah rakyat seluru NkRi ini kan Roy suryo,Netral,Netral,0.4
Ugym2b1KcqGowPjtreR4AaABAg,Netral,0.85,Panci panci,Netral,Netral,0.5
UgxOfNepPUXX2Wy0uWl4AaABAg,Netral,0.85,WIIII JOKOWI,Netral,Netral,0.6
UgxQAcfqKGt-AGuVlcZ4AaABAg,Netral,0.7,dibayar berspa itu kok bela mati matian lawan trs pak roi,Netral,Netral,0.45
UgxJE6SFx8wpC_UvWY94AaABAg,Netral,0.8,Banyak kompor indonesia .. semanggat bapak jokowi,Netral,Negatif,0.5
UgwpwLfsdYkH262bOnp4AaABAg,Netral,0.75,PINGIN LIHAT PANCI DI PENJARA,Netral,Negatif,0.7
UgwfrZD2_9LrekXpWD14AaABAg,Netral,0.8,"Pakar Telematika dgn dasar Panci,",Netral,Negatif,0.6
UgxfJKArlgxhgzFD-0V4AaABAg,Netral,0.75,"Hai pengacara jokowi kalau memang salah jangan berbelit ya jngn mencari alasan , pngacara jokowi klau orang slah yo salah .",Netral,Netral,0.45
UgyNsJzPOdRIaap4gHJ4AaABAg,Netral,0.8,Saya yakin keluarga Roy Suya pada malu semua... Minta putus sodara 😅😅 pada minta kluar KK,Netral,Negatif,0.6
UgyLwKI7HSfLW5K7JEB4AaABAg,Netral,0.8,Bagusnya Roy dikarungi aja buang dikolam BUAYA,Netral,Negatif,0.7
UgzAlS8hBOmSiljV49Z4AaABAg,Netral,0.8,Memang payang diskusi sama panci bocor,Netral,Negatif,0.6
UgxFIuPN3wxmfC0JoWB4AaABAg,Netral,0.75,"semoga Roy Suryo,bisa ketawa sampai d tempat penjara nanti😀😀",Netral,Negatif,0.65
UgwmbepwF4ASjb50UPV4AaABAg,Netral,0.8,Membosankan kan liat roy suryo,Netral,Negatif,0.55
Ugyancw9qPLppx13RGh4AaABAg,Netral,0.75,Seharus nya yg perlu dipertanyakan Ijazah Tifa apakah memang  punya Ijazah dr. atw cuma GADUNGAN,Netral,Negatif,0.55
UgyzhWCJCnKKfCTHaXl4AaABAg,Netral,0.7,Tak cocok kaubilan sekola di UGM kenapa ta mongaku PK kasmjo guru di UGM roy,Netral,Negatif,0.5
Ugze6OSAfgeQALsQqWd4AaABAg,Netral,0.75,"apasih roy suryo, masuk penjara aja lagi",Netral,Negatif,0.65
Ugxd14HWpB0bC9nvcex4AaABAg,Netral,0.8,Suryo knp ya pendidikan SDH tinggi tapi etikanya kurang😮😊,Netral,Negatif,0.6
UgwASkKaai-cnY0Mm7J4AaABAg,Netral,0.8,Ketawa ketawa nya si roy ini normal gak sih. 😒,Netral,Negatif,0.55
