comment_id,label,annotator,confidence,notes
Ugxa3qIkOW1Rdu95iKV4AaABAg,Negatif,claude-llm,0.6,sindir penuduh kena batunya
UgwznpN1XpmsLjZzRDB4AaABAg,Positif,claude-llm,0.85,"minta UGM jujur, ragukan Jokowi"
UgzUPiCjIXrZAdCI1y14AaABAg,Negatif,claude-llm,0.8,percaya UGM asli kredibel bukan fotokopi
UgwVOd6dAmQxbRW3zol4AaABAg,Positif,claude-llm,0.7,sindir gemetar bohong
Ugz7fVYNC5D3_XRenkV4AaABAg,Positif,claude-llm,0.85,tantang live dengan Roy penuduh
UgxJuCBp0JmbT3pL_UF4AaABAg,Positif,claude-llm,0.8,kejanggalan skripsi belum dijawab UGM
UgzPKltlnEF8Cld50EV4AaABAg,Positif,claude-llm,0.75,UGM menutupi kebusukan kebohongan
UgxG9xe2zzPYJ3fU38h4AaABAg,Netral,claude-llm,0.6,ekspresi tak jelas sikap
UgxPzSqhwYiOoh9UMtd4AaABAg,Netral,claude-llm,0.45,"sindir tak berani, tak jelas"
UgyTbKgoZ6eQc1jKcT14AaABAg,Positif,claude-llm,0.8,rakyat tahu bohong semua
UgyXzHPNGlzHjwP4Ys14AaABAg,Positif,claude-llm,0.7,hina UGM dan pemimpinnya
UgzPbXJfHgytbz_FmMN4AaABAg,Positif,claude-llm,0.6,"termul mengarang, tak dipercaya"
UgwAFbEdivwVXTnxA8l4AaABAg,Positif,claude-llm,0.8,tuduh sembunyikan kebohongan
UgxfoUC5skOlmAQdjrl4AaABAg,Positif,claude-llm,0.7,sindir Jokowi tunjukkan ijazah
UgwBggQICxOLoOa67VJ4AaABAg,Positif,claude-llm,0.6,sindir wajah gemetar disembunyikan
UgwiwqthTdjota1guBN4AaABAg,Positif,claude-llm,0.85,"sebut foto beda, tak punya ijazah"
UgwTueaWNqxke0TKqsh4AaABAg,Negatif,claude-llm,0.6,sebut penuduh warisan kebejatan
UgyPR6dGt8pVMZpBOYl4AaABAg,Negatif,claude-llm,0.7,"UGM dilecehkan, bela integritas UGM"
Ugxe93ttqzHlQg-hk4B4AaABAg,Positif,claude-llm,0.75,curiga tak tunjukkan data mulyono
UgypMIomS1qrL-W1KS94AaABAg,Positif,claude-llm,0.9,"tuduh UGM berbohong, doakan azab"
UgwJE9rJnRUAMjAtkj14AaABAg,Positif,claude-llm,0.7,pertanyaan menyindir foto berkacamata
Ugy6xWEL0-LMsrAcniZ4AaABAg,Positif,claude-llm,0.9,tuduh rektor menutupi kebohongan
UgxunLL5nx-a0HUYgIZ4AaABAg,Positif,claude-llm,0.7,"kontradiksi IPK, curiga UGM"
UgwKh2NMoMAHfmxBu7B4AaABAg,Netral,claude-llm,0.65,"info Pratikno tahu ijazah, faktual"
Ugye_1h4XxZgf-jAunN4AaABAg,Positif,claude-llm,0.85,"lebih percaya Roy Rismon, UGM memecah"
Ugx_A7JdA9b4gBXGdYZ4AaABAg,Positif,claude-llm,0.85,yakin ijazah Jokowi palsu
UgwSCKnFC8STl4C4oZ14AaABAg,Positif,claude-llm,0.78,tunjukkan jangan jadi pecundang
UgwcNLmczdVOuE_sqKV4AaABAg,Positif,claude-llm,0.75,tuntut bukti lulusan seangkatan
UgzW6Iucaj7z2qTRWlp4AaABAg,Positif,claude-llm,0.6,ragukan saksi UGM usia muda
Ugw80MbhN9P-UWHAWZJ4AaABAg,Positif,claude-llm,0.6,tuduh penuh rekayasa bohong
UgwmXLATiMEsXL96E814AaABAg,Positif,claude-llm,0.85,"tuntut tunjukkan ijazah, wajar curiga"
UgyCq-pkXNzW1ZeMwwh4AaABAg,Positif,claude-llm,0.7,"foto beda lahir dua tempat, bingung palsu"
UgxLpBfvqi_BoBCTcih4AaABAg,Positif,claude-llm,0.75,"tuduh kosong, kebenaran akan terungkap"
UgxC6j4i5fQxHc--_pF4AaABAg,Positif,claude-llm,0.8,tuntut nama dosen pembimbing skripsi
Ugyjb9F2kSfcL7jh3jR4AaABAg,Positif,claude-llm,0.85,"kecewa UGM, dukung Roy buktikan"
UgwPVUmxgwAWwqRb3E94AaABAg,Netral,claude-llm,0.5,"info ejaan lama, prosedural"
UgzJQmHNSssrVMvZbeJ4AaABAg,Positif,claude-llm,0.55,sindir UGM ikut bohong
Ugx5dXTMXKIov454WdF4AaABAg,Positif,claude-llm,0.8,tuntut tunjukkan bukti UGM
Ugw8CqzNomE8NwiDn5Z4AaABAg,Positif,claude-llm,0.8,"muak pemimpin UGM, ganti"
UgwyE_vF9QaLiS3CigB4AaABAg,Positif,claude-llm,0.75,ancam balasan kebohongan
UgwM7_oWO8PG5cTvzSR4AaABAg,Positif,claude-llm,0.9,sebut UGM terjebak kebohongan
Ugwdp2tJckWPxfG0uYR4AaABAg,Positif,claude-llm,0.85,"tuduh ijazah palsu, ancam penutup"
Ugzk4ZedHKMNKu79xpF4AaABAg,Positif,claude-llm,0.8,"UGM tak mau jawab keaslian, curiga"
Ugx5ScvmxjSf7m8-7HN4AaABAg,Netral,claude-llm,0.6,emoji campuran tak jelas
Ugxgq0d1Xec0IsTW3M14AaABAg,Positif,claude-llm,0.85,tuntut UGM tunjukkan ijazah asli
UgywZBuzxPMMuGV-1PN4AaABAg,Positif,claude-llm,0.8,remehkan hanya narasi
UgzCld30tjVaYBGdMgd4AaABAg,Positif,claude-llm,0.75,tuntut tunjukkan ijazah asli
Ugy6TjVrhSvTdmNtmKF4AaABAg,Positif,claude-llm,0.8,"tuntut tunjukkan, sebut perampok"
UgyZUfdyN42FX2PzM994AaABAg,Positif,claude-llm,0.6,tantang pembela hadapi Roy
UgzYEPC_KYtN9fPveNt4AaABAg,Positif,claude-llm,0.7,masyarakat tak percaya UGM
Ugyn-4MpwJC3LrENSnZ4AaABAg,Netral,claude-llm,0.45,kasihan tak jelas pihak
UgxQfAXdM4c79BVR1xp4AaABAg,Negatif,claude-llm,0.85,nilai rektor bicara jujur
Ugy1TltxYGMpxQQSyWl4AaABAg,Positif,claude-llm,0.65,"tuntut bukti, narasi saja"
UgwkdEpHzwlrtTFSCl54AaABAg,Netral,claude-llm,0.55,usul hadirkan kedua pihak
Ugzfk_Rt46DIYT-Ei_14AaABAg,Positif,claude-llm,0.65,serang kredibilitas rektor lewat kasus
Ugyru7fqalLXHBhkseR4AaABAg,Positif,claude-llm,0.88,"rakyat tak percaya, memang palsu"
UgyekH_JZZpZR8Wbk554AaABAg,Positif,claude-llm,0.8,sindir UGM tak berani ke media
Ugyg8gWY3HoE06ETZM54AaABAg,Positif,claude-llm,0.8,makin tak yakin asli
UgzJgRc2LMDlb3BIgWR4AaABAg,Positif,claude-llm,0.6,tuduh UGM menyusun skenario syuting
UgwRAv1-N4mFkj6vozp4AaABAg,Positif,claude-llm,0.75,sebut termul pembela
UgyYC1UkEK_gXudDUhl4AaABAg,Positif,claude-llm,0.75,curiga UGM bikin drama selamatkan satu
UgxOcq2pw2DVnpAt0fJ4AaABAg,Netral,claude-llm,0.45,"kepercayaan publik hilang, ambigu"
Ugzpek990ffxHGdVsLR4AaABAg,Positif,claude-llm,0.85,narasi tak bisa dipercaya
UgzWwYe9qU_vY5OFrVt4AaABAg,Positif,claude-llm,0.6,tuduh melindungi kejahatan
UgzY-s9IkRWhUNNypOB4AaABAg,Positif,claude-llm,0.6,minta bantah penelitian dengan bukti
UgwXSR8s0cWr59uqTAZ4AaABAg,Positif,claude-llm,0.45,tantang UGM tulis bukti tertulis
UgyzZ2ZSqrr2jVOI-RJ4AaABAg,Negatif,claude-llm,0.8,puji rektor beri pencerahan
UgwkpwaB3M2PyjYVhgR4AaABAg,Positif,claude-llm,0.6,tunjukkan ke ahli buktikan palsu
UgzxVRYNbZEVdHmUEFp4AaABAg,Netral,claude-llm,0.65,candaan video lucu ditonton cucu
Ugx3x7xYBZQ6OCAGvLZ4AaABAg,Positif,claude-llm,0.85,"yakin palsu, tantang adu bukti Roy"
UgyJ4CL7o3GOHQb0VCZ4AaABAg,Positif,claude-llm,0.8,"dukung Roy Rismon Tifa valid, kecam UGM"
Ugxtl0Q1fv0EXTQ8vrd4AaABAg,Positif,claude-llm,0.7,sindir tak berani acara TV
UgxIBDfl8vf1kEp4_114AaABAg,Positif,claude-llm,0.85,bohong semua
Ugx-cWaeQDKDcThHf4h4AaABAg,Positif,claude-llm,0.85,harap UGM ungkap kebenaran ijazah
Ugytqj-L6-fQ_w4ElhJ4AaABAg,Positif,claude-llm,0.65,"tuduh direkayasa, penjelasan tak hadir"
UgxmzUXDBxsZrN_Cikx4AaABAg,Positif,claude-llm,0.8,ragukan kejujuran petinggi UGM
Ugx20-ssdXG_UGIR3FZ4AaABAg,Positif,claude-llm,0.85,"makin yakin palsu, tak dukung UGM"
UgxAw8l_ocaHsvZ-33Z4AaABAg,Positif,claude-llm,0.85,tuduh pejabat membela yang salah
Ugwl983G9bBVZ9knb554AaABAg,Positif,claude-llm,0.8,"tetap percaya Roy Rismon, data belum ditunjukkan"
Ugwn9ZI_T2LNKoEEs914AaABAg,Positif,claude-llm,0.6,sindir alumni baru kenal Jokowi
UgyMsgAyTJxF4GAAt9h4AaABAg,Positif,claude-llm,0.85,remehkan respon UGM omon-omon
UgzeaCgzt_YeETi1whJ4AaABAg,Positif,claude-llm,0.7,"jika asli berani tunjuk, takut"
UgyW4_0klxKVH9BKf9x4AaABAg,Positif,claude-llm,0.85,sebut ijazah belum tentu asli
UgzBg96k5xQY8rCGjoB4AaABAg,Positif,claude-llm,0.65,sindir UGM geng mulyono
UgyI9LLPd5YumNxKSB54AaABAg,Negatif,claude-llm,0.8,"lebih percaya UGM, penuduh omong thok"
Ugy0fiwdEx2M_TtAb_p4AaABAg,Positif,claude-llm,0.85,"tuduh setingan, oknum cemari UGM"
UgxwzCA85bfN8E-eR-d4AaABAg,Positif,claude-llm,0.8,"banyak tak percaya, keluarkan ijazah asli"
UgzMVHRLp4Ml4DrrqG54AaABAg,Positif,claude-llm,0.85,teriak palsu
Ugw0j6iZaU0czyRsRvx4AaABAg,Positif,claude-llm,0.6,ragukan logika UGM soal ijazah
Ugwrb7pzoA00tAB9SDB4AaABAg,Positif,claude-llm,0.6,curiga UGM rekayasa skenario
UgxIjgZrqC1JjlwagXV4AaABAg,Positif,claude-llm,0.7,"Kasmujo bukan pembimbing, percaya"
UgyreE1XgoOQdfrNJm54AaABAg,Positif,claude-llm,0.85,sindir ribet bilang asli palsu
Ugy3Xng5QHNzITP0HY14AaABAg,Positif,claude-llm,0.7,sebut termul pembela
UgzWoDEI5P8p1_iRPbd4AaABAg,Positif,claude-llm,0.7,minta UGM klarifikasi dengan Roy
Ugyx5H3QZlTMCU2_nkx4AaABAg,Positif,claude-llm,0.85,makin yakin ijazah Jokowi palsu
UgyeBCr4OmaLWHu4cYp4AaABAg,Negatif,claude-llm,0.7,alumni bangga puji prof UGM
UgzXMfSJtfXMUBNzMih4AaABAg,Positif,claude-llm,0.9,"tuntut bukti, tak percaya omon-omon"
UgxsLp2i1fx-ta5UXPJ4AaABAg,Positif,claude-llm,0.85,rinci bukti ijazah palsu
UgwQ621xwOWCJBX93L14AaABAg,Positif,claude-llm,0.85,UGM gagal benarkan kebohongan
Ugzy9n_g2EPtkeTlTuN4AaABAg,Positif,claude-llm,0.7,"sembunyikan selembar kertas, curiga"
Ugyomw6xxJP93GfVci94AaABAg,Negatif,claude-llm,0.7,minta penjarakan alumni durhaka RRT
UgzXJTIjJ-2bwJlfKw14AaABAg,Negatif,claude-llm,0.8,"sebut shahih, ijazah benar"
UgykGtnnKqaftGjvIox4AaABAg,Positif,claude-llm,0.85,sindir channel UGM bias
Ugz0ttF61-8m3cUAt5Z4AaABAg,Netral,claude-llm,0.6,ekspresi kaget tak jelas
Ugys7Vp3DAPLgggwnD54AaABAg,Negatif,claude-llm,0.8,"percaya UGM, ejek penuduh redup"
UgyyvPVpzNXIL3JL9gR4AaABAg,Positif,claude-llm,0.8,"ragukan, banyak kejanggalan, sindir RRT"
UgwfmddUrDgH2ZlJRvJ4AaABAg,Positif,claude-llm,0.75,tuntut bukti UGM omon
UgwMaj64-sGkXrDVbIB4AaABAg,Positif,claude-llm,0.85,sebut rektor bohong dukung mulyono
UgwbOSwhyNtxZhLmP3R4AaABAg,Positif,claude-llm,0.8,"penasaran, minta bukti ijazah"
UgxLUFIfUGqzB4onOQB4AaABAg,Positif,claude-llm,0.7,peringatan menyindir UGM bohong
UgxS7BfxbzpsrCoZabF4AaABAg,Positif,claude-llm,0.85,menantang tunjukkan ijazah asli
Ugwl7PgjPF7hfANLa5p4AaABAg,Positif,claude-llm,0.75,"sebut alasan, remehkan"
Ugx4-L1cIF8pq3_4g5J4AaABAg,Positif,claude-llm,0.65,curiga data Jokowi alumni spesial
Ugykb7MLQ90DcJQW8Mh4AaABAg,Positif,claude-llm,0.9,tuduh kebohongan dan dana mengamankan Jokowi
UgwO2lQ4lv1UZtbLwwR4AaABAg,Positif,claude-llm,0.8,"tanggal dilupa, semakin jelas palsu"
UgwtcdwaufdPnrL9CrF4AaABAg,Netral,claude-llm,0.5,pertanyaan bingung ada apa
UgyUtHzJUkA5qBkg59d4AaABAg,Positif,claude-llm,0.85,"ragukan kelulusan, Jokowi tak tunjukkan"
Ugx2AJMykWHD-Ei_3E54AaABAg,Positif,claude-llm,0.8,tuduh tampang pembohong
UgygDMvdLgL3dPZrCbB4AaABAg,Netral,claude-llm,0.55,istighfar emoji tak jelas
UgxuA8QZZ7gEPXkGwAp4AaABAg,Positif,claude-llm,0.6,sindir nama rektor merendahkan
UgwWFqOarAtn2hT7PFJ4AaABAg,Positif,claude-llm,0.65,remehkan sebagai lucu-lucuan
Ugwcads3Sj8z3B1WBEV4AaABAg,Positif,claude-llm,0.85,"tuntut ditunjukkan, hak warga"
Ugzz65_MPqa-LKdQiDl4AaABAg,Negatif,claude-llm,0.7,puji UGM mantap
UgxSZ0k_Su8htpgNGnV4AaABAg,Negatif,claude-llm,0.85,"tolak fitnah, bela Jokowi"
Ugww5iPUW_KXriOC8id4AaABAg,Positif,claude-llm,0.75,rakyat berhak tanya kenapa ditutup
Ugxs2qd86R571ZzI6f94AaABAg,Positif,claude-llm,0.7,sindir UGM tak beri data KIP
UgyTMnUswAkbVdTCci14AaABAg,Negatif,claude-llm,0.85,"sebut ijazah sah, tuduhan kebencian politik"
UgwrwAdLe6bYG27imTV4AaABAg,Positif,claude-llm,0.85,tangkap rektor UGM pembohong rakyat
UgxPsukKLnDHWvhbXip4AaABAg,Positif,claude-llm,0.6,kenapa tak langsung diteliti
UgzlQDKnSkWVtlT-SE54AaABAg,Positif,claude-llm,0.55,pembohong ijazah dilaknat Tuhan
Ugy1l_C6OiVgDFJwSnV4AaABAg,Negatif,claude-llm,0.7,rakyat tenang berarti ijazah ada
Ugx6ttuZl8nazbfDpmx4AaABAg,Netral,claude-llm,0.55,komentar singkat tak jelas
Ugw_Bm2IiqYP-jsVr0Z4AaABAg,Negatif,claude-llm,0.55,sinis sudah asli
UgysQH6K6fgWscAOW4h4AaABAg,Positif,claude-llm,0.7,sindir serba gaib tak ada bukti
UgxoabUkH274wMBkXpl4AaABAg,Negatif,claude-llm,0.6,sindir Roy penuduh ketakutan
UgzPVIi5rT6fLEV-Pvh4AaABAg,Negatif,claude-llm,0.6,"bela jkw, penuduh musuh politik FPI"
Ugxr7-yaDOjV7AaIaip4AaABAg,Positif,claude-llm,0.7,sindir harusnya ada arsip registrasi
UgwX6DTWygza40o32cJ4AaABAg,Positif,claude-llm,0.6,sindir rektor tampak tak PD
Ugzsh8DRi10UyILo10t4AaABAg,Positif,claude-llm,0.85,tambah yakin palsu
UgzgMFRu0G9jhPh73EN4AaABAg,Positif,claude-llm,0.75,sindir makin jatuh ketahuan
UgzdmGyzt2q0ElASMVx4AaABAg,Positif,claude-llm,0.6,ejek termul semua
Ugz-81f4B7UlPvXvRKR4AaABAg,Negatif,claude-llm,0.8,"Roy cs konyol, penjarakan"
Ugzd6uqZSPpZNf8iK_14AaABAg,Negatif,claude-llm,0.6,Roy cs akan dipenjara
Ugy8ZiutIbNVygixehx4AaABAg,Negatif,claude-llm,0.6,"jangan tipu, nama UGM dipertaruhkan"
UgwjQ_y78svIloth_yh4AaABAg,Positif,claude-llm,0.55,curiga foto ijazah kacamata
UgxiUsHCznK-xkQcASB4AaABAg,Positif,claude-llm,0.85,tegas sebut palsu no debat
UgyWz7QOqCtyKYKfjIZ4AaABAg,Positif,claude-llm,0.85,"bongkar pelindung ijazah, tunggu kebenaran"
UgzspS5Z1-QiyEYSYYt4AaABAg,Positif,claude-llm,0.85,"ragukan kelulusan, sebut bisa diatur"
UgwOjxgHcVTfCTH7Mbl4AaABAg,Netral,claude-llm,0.4,emoji doa samar
UgxvFLLfczw1mWJfOIJ4AaABAg,Positif,claude-llm,0.7,remehkan UGM lucu
UgzHgXE6exxm_NpDjNV4AaABAg,Positif,claude-llm,0.85,sindir kenapa tak tunjukkan sejak awal
UgwEMRLImQ3L37ipCmB4AaABAg,Positif,claude-llm,0.55,sindir lancar seperti dilatih
UgzRUK0ONmrPh7269Vh4AaABAg,Positif,claude-llm,0.92,yakin ijazah 99% palsu
Ugx2jZtWKNqyqqrXVFZ4AaABAg,Netral,claude-llm,0.5,singkat tak jelas sikap
UgypclW9P2loh5zfmHJ4AaABAg,Positif,claude-llm,0.85,foto tak sama berarti palsu
Ugy4OlhLPXRndz05Rw94AaABAg,Netral,claude-llm,0.55,kebenaran terungkap tak condong
UgzFACNfLS6nfu9ndf14AaABAg,Positif,claude-llm,0.7,"takut UGM jadi termul, rektor dibeli"
UgzorcOzjAtG6shVUXt4AaABAg,Positif,claude-llm,0.7,keterangan rektor dipertanyakan
UgzGySu9jx5JiXIg3MB4AaABAg,Positif,claude-llm,0.9,tuduh UGM tak berani tegaskan asli
UgxpiUSw1E8a9h2w15N4AaABAg,Positif,claude-llm,0.6,remehkan gila
Ugxp90xuUYsBTr0QLh94AaABAg,Positif,claude-llm,0.6,"kebenaran akan terungkap, dukung tuduhan"
UgzJvK5vpDcAEwrqDDB4AaABAg,Positif,claude-llm,0.8,jika palsu rektor jangan berbohong
Ugxt_lZQ9ozGZzQasvd4AaABAg,Positif,claude-llm,0.7,pertanyakan gelar Drs jadi Ir
UgyzqOrimyQGTRsWyX14AaABAg,Negatif,claude-llm,0.85,sebut forum penuduh pembohong disogok
Ugzg7KFr4N3DAM_oHMx4AaABAg,Netral,claude-llm,0.45,sindir duit tak jelas pihak
Ugya7zfdKNnEfTdaed14AaABAg,Netral,claude-llm,0.55,emoji tertawa tak jelas
UgzgZac_hA-IXR4tfPV4AaABAg,Positif,claude-llm,0.55,sindir lebih percaya RRT
UgyA6UIzSw57D3ct8Ot4AaABAg,Netral,claude-llm,0.6,heran kasus tak tuntas berlarut
Ugy5rktHjvqWKbv-1oF4AaABAg,Negatif,claude-llm,0.8,terima kasih UGM benar
UgyoYMq87ZSISxpXMc54AaABAg,Positif,claude-llm,0.75,yakin palsu karena tak speak up
UgwpJRFF1r_Xnl5GnqF4AaABAg,Positif,claude-llm,0.6,doakan yang berbohong celaka
UgzgBrddkDZR6uEnFnZ4AaABAg,Positif,claude-llm,0.7,"ledek UGM Geng Mulyono, alumni malu"
UgxvOTEi1AR1vzjQ4AZ4AaABAg,Negatif,claude-llm,0.8,minta penuduh jangan bikin gaduh politik
UgzdpXORbIT4Q58wOht4AaABAg,Positif,claude-llm,0.65,sindir wewenang sewenang-wenang
UgyBxnzbPOzJWHRXvId4AaABAg,Positif,claude-llm,0.7,"kesaksian foto tanpa kacamata, ragukan"
UgyAbUIuGz66mDeMNrh4AaABAg,Netral,claude-llm,0.55,info syarat sarjana prosedural
Ugw4B8XoecO8cGboQD14AaABAg,Positif,claude-llm,0.85,soroti inkonsistensi tahun KKN
Ugwcek9Why9XMOwCKHx4AaABAg,Netral,claude-llm,0.6,emoji saja
UgxINKhqsAzQM5ScGwJ4AaABAg,Netral,claude-llm,0.6,emoji saja
Ugwu6U38JHTY-KM9UVd4AaABAg,Positif,claude-llm,0.65,sindir lulusan tak sesuai
Ugw2pwR4AG3f_tC5gaN4AaABAg,Positif,claude-llm,0.7,puji kasmujo jujur
Ugy4t4MJQEupBrqg2yx4AaABAg,Netral,claude-llm,0.6,candaan Gajah Mada
UgzItuKEkQ1WGLQoFm94AaABAg,Positif,claude-llm,0.55,sindir netizen disuruh percaya
UgyCRKfnD5kDvf3UFJJ4AaABAg,Positif,claude-llm,0.7,tuduh kroni Jokowi manipulasi
UgzpWyBYBWVo4pHHCI54AaABAg,Netral,claude-llm,0.4,imbauan jujur tak jelas pihak
UgwqrDKwnJx3yeSe4dN4AaABAg,Positif,claude-llm,0.65,sebut UGM dukung kebohongan
Ugz38qeI3DpnEd97pwJ4AaABAg,Negatif,claude-llm,0.85,"percaya rektor, kritik pembenci"
Ugzuz9AZdkwlxYhh3Fl4AaABAg,Negatif,claude-llm,0.7,"percaya AI UGM, ejek penyembah Mulyono"
Ugz366Ghj4EjzTLPKrN4AaABAg,Netral,claude-llm,0.6,saran UGM tampil di TV
UgwbBnfPOsMdZ3XjTYV4AaABAg,Negatif,claude-llm,0.7,Jokowi orang baik susah digulingkan
UgzgGtl0N8ZTbCZ_2Q94AaABAg,Positif,claude-llm,0.65,"ada yang ngibul, sindir UGM"
UgwjA63_dcg5bko6Qux4AaABAg,Positif,claude-llm,0.8,tuntut adili Jokowi segera
UgySL-bmJUezaSi8jWN4AaABAg,Positif,claude-llm,0.65,"sindir rektor, ijazah dibikin asli"
UgwvhHqGGLkZVmKCdBp4AaABAg,Positif,claude-llm,0.7,ejek UGM Universitas Mulyono
UgziOf7IF9ICCCWIGPl4AaABAg,Netral,claude-llm,0.6,ajakan datang ke acara
UgzhLfn7HUGx3S-p68Z4AaABAg,Positif,claude-llm,0.6,sadarlah bu Ova pembela
Ugy9LpUj26NgU1F6_k14AaABAg,Positif,claude-llm,0.85,klaim data UGM tak ada Jokowi
UgyPSZlQ3h2yx2eVccd4AaABAg,Positif,claude-llm,0.6,sindir sarkas rektor jujur
UgynOp7UTvf2LvnG4V54AaABAg,Negatif,claude-llm,0.8,mendukung rektor UGM
UgzeCqonBMhc1l0rWMZ4AaABAg,Positif,claude-llm,0.85,"curiga kebohongan, data disembunyikan"
UgyV_qtOeDNS6R0daAZ4AaABAg,Positif,claude-llm,0.7,ajak bongkar kepalsuan
UgzC3HLN1kr6i_UUWhJ4AaABAg,Positif,claude-llm,0.55,sindir UGM tertawa
UgzdTxvy_rYQ9FBcVr14AaABAg,Positif,claude-llm,0.7,sebut termul pembela
UgyXEshB5mQazF3P5_B4AaABAg,Positif,claude-llm,0.65,sindir orang sok pintar keblinger
Ugy1xW12Kr8DVH0Q1h54AaABAg,Positif,claude-llm,0.9,simpulkan Jokowi tak punya ijazah
UgwEogflvXgpMmtopAh4AaABAg,Positif,claude-llm,0.8,tuduh Jokowi beli ijazah bohong
Ugy720_noR3hZTu82Dt4AaABAg,Positif,claude-llm,0.5,sindir cara duduk rektor jadi lelucon
Ugxt8q9FWcPJ4RoWWV14AaABAg,Positif,claude-llm,0.65,sindir UGM berbelit mbulet
Ugy-Q5QXUspTofky1O54AaABAg,Positif,claude-llm,0.7,sindir kompak menutupi
Ugze5Kqk0_QCZ7Q5ipF4AaABAg,Positif,claude-llm,0.8,"UGM hati-hati, keterangan bohong"
UgwkJjiodQQFCzekxEt4AaABAg,Positif,claude-llm,0.7,remehkan pret
Ugx3seMnFuycn3uSIPx4AaABAg,Positif,claude-llm,0.8,ejek UGM geng Mulyono
UgyD95DrAbTzljIEUWl4AaABAg,Positif,claude-llm,0.5,"rendahkan UGM, condong tuduhan"
Ugxo9YrQ-PsKd3yc9gx4AaABAg,Positif,claude-llm,0.85,rektor terus berbohong
UgxqrdUkFq77f3gWgFx4AaABAg,Positif,claude-llm,0.55,sebut inilah wajah pelaku
UgyGzyyAFTAiYjQ5EPh4AaABAg,Netral,claude-llm,0.7,masyarakat netral ingin tahu kebenaran
UgwQXSFy0yFGrdDxW4Z4AaABAg,Positif,claude-llm,0.8,"tuduh pembohong, balasan Allah"
UgyaJ158OcKX4B8kFzF4AaABAg,Negatif,claude-llm,0.6,UGM menyatakan ijazah asli
UgwVo_487qn7NtfP5Yp4AaABAg,Positif,claude-llm,0.78,sebut narasumber UGM disuap
Ugy_8uqL5PF2LddX9h14AaABAg,Positif,claude-llm,0.7,sindir bayaran cair
Ugx91dE0-YQ-S6wtNlF4AaABAg,Netral,claude-llm,0.6,"komentar segitiga eksposur, tak jelas"
Ugwh_g1kjam27zBIqpl4AaABAg,Positif,claude-llm,0.6,"sebut omong kosong, Kasmojo bukan pembimbing"
Ugyds-awrW7yJkJWG5d4AaABAg,Positif,claude-llm,0.7,tuduh rektor mengarang cerita
Ugy08zclpWdxG7aMb6d4AaABAg,Netral,claude-llm,0.45,"soal JK Mega, tak jelas"
Ugz8xIakFEcPSbu2bId4AaABAg,Positif,claude-llm,0.75,semakin jelas bohong jokowi
UgyPy3F_KgItz7dWAaN4AaABAg,Netral,claude-llm,0.4,sebut bohong tak jelas pihak
UgxFkWGxcbvUVSeH06x4AaABAg,Positif,claude-llm,0.65,"UGM nggedabrus, ragukan UGM"
Ugx84uPSwpY0SYMFhn54AaABAg,Positif,claude-llm,0.7,tuduh rektor terima amplop
UgxX-gClhRETbklhgwl4AaABAg,Positif,claude-llm,0.65,tuduh rektor UGM terima amplop
UgxBIQdA40TL1DAwYhJ4AaABAg,Positif,claude-llm,0.8,yakin forensik akan ungkap palsu
UgwEaDv-rLtckeBeZeJ4AaABAg,Positif,claude-llm,0.8,"tuding UGM bohong, drama"
UgykzxulTW1T_KVIoG54AaABAg,Positif,claude-llm,0.6,tuduh pertanyaan UGM settingan
Ugx4VbL_wRoZsFnFXbB4AaABAg,Positif,claude-llm,0.5,"eyes movement, sindir bohong"
UgxGPX1FBogVgnKkdPJ4AaABAg,Positif,claude-llm,0.75,hina Jokowi dajjal terkait isu
UgxjOLfdTB2wNCf4DMh4AaABAg,Positif,claude-llm,0.6,sebut mafia masuk bui
UgyQstiSBuFPfjy3kMZ4AaABAg,Positif,claude-llm,0.6,"kritik moderator, dorong cek font palsu"
UgzWaMakUa5wn_ShVP54AaABAg,Positif,claude-llm,0.7,sebut termul pembela
UgxM_AxiHUOKYVBojHB4AaABAg,Netral,claude-llm,0.4,"soal foto, tak jelas"
UgykskPIUTU5p-HwCiR4AaABAg,Positif,claude-llm,0.85,makin yakin palsu
Ugysi8Exg16sjh8ntWJ4AaABAg,Netral,claude-llm,0.4,"sindiran politik anak abah, OOT"
UgyPiJG1xaKZ4hkUo694AaABAg,Netral,claude-llm,0.45,pahala jariyah umum
Ugy6eFNvsHZS-IFVl_R4AaABAg,Positif,claude-llm,0.6,"kebanggaan UGM habis, sindir"
UgxHYaNkZZWgycnMBvd4AaABAg,Negatif,claude-llm,0.85,UGM tegaskan Jokowi lulusan 1985
Ugz-ekUSDkX0LOf1-eV4AaABAg,Positif,claude-llm,0.7,desak Prabowo tindak kasus
UgxhXa2xhni8KvswdIZ4AaABAg,Positif,claude-llm,0.6,sindir UGM disuap amplop
UgwMm9v4qU70xMQ09cJ4AaABAg,Positif,claude-llm,0.6,ejek pembela gedabrus tak malu
UgzvDITmviv5lzy_kyt4AaABAg,Netral,claude-llm,0.5,sindir penanya tak selesaikan masalah
UgwxW5wrCqLbLTLMIz94AaABAg,Positif,claude-llm,0.8,"tuntut kejujuran, sindir tak jujur"
UgwwLwbTv2Afgdu5BxN4AaABAg,Positif,claude-llm,0.85,ijazah asli tapi dipakai Mulyono
Ugy4CL_LxGNtaW9kRwp4AaABAg,Positif,claude-llm,0.6,remehkan percuma
