comment_id,label,raw_text,bert,svm
UgyKWx0Gj6BrbIg6VWB4AaABAg,Negatif,"Saya yakin ijazah pak Jokowi itu asli.soalnya yg bicara UGM.mustahil UGM berkata bohong karena hanya satu orang,universitasnya hancur.dan UGM bukan universitas kaleng kaleng.kalau Roy cs ingin meminta bukti dari UGM itu tidak mungkin,karena mereka sudah meneliti foto di sosial media dan mengatakan kpd publik 99,9% palsu.buat apa lagi meminta bukti ke UGM.yg harus di bawa perusuh itu ke pengadilan adalah alat alat penelitian dan foto ijazah di sosial media yg mereka bawa.😂😂😂","saya yakin ijazah pak jokowi itu asli.soalnya yg bicara ugm.mustahil ugm berkata bohong karena hanya satu orang,universitasnya hancur.dan ugm bukan universitas kaleng kaleng.kalau roy cs ingin meminta bukti dari ugm itu tidak mungkin,karena mereka sudah meneliti foto di sosial media dan mengatakan kpd publik 99,9 palsu.buat apa lagi meminta bukti ke ugm.yg harus di bawa perusuh itu ke pengadilan adalah alat alat penelitian dan foto ijazah di sosial media yg mereka bawa.",yakin ijazah pak jokowi asli soal bicara ugm mustahil ugm kata bohong hanya orang universitas hancur ugm bukan universitas kaleng kaleng kalau roy cs ingin minta bukti ugm tidak mungkin teliti foto sosial media kata kpd publik palsu minta bukti ugm harus bawa rusuh adil alat alat teliti foto ijazah sosial media bawa
UgyKl-BShoSadtgJYGR4AaABAg,Negatif,"Buktinya ijazahnya asli Jokowi sdh ditunjukan, ,GK selesai juga","buktinya ijazahnya asli jokowi sdh ditunjukan, ,gk selesai juga",bukti ijazah asli jokowi tunjuk tidak selesai
UgyPeiNjTZ8a2qHkO7l4AaABAg,Negatif,"IJAZAH JOKOWI ITU ASLI DAN SAH coba kau tanya chat GPT, Gemini, dan META AI disitu sudah di jawab oleh pihak berwenang kalau ijazah nya asli lulusan UGM Kehutanan

bagi yang menuduh palsu di komentar mana suaranya...???","ijazah jokowi itu asli dan sah coba kau tanya chat gpt, gemini, dan meta ai disitu sudah di jawab oleh pihak berwenang kalau ijazah nya asli lulusan ugm kehutanan bagi yang menuduh palsu di komentar mana suaranya...???",ijazah jokowi asli sah coba kau tanya chat gpt gemini meta ai situ jawab pihak wenang kalau ijazah asli lulus ugm hutan bagi tuduh palsu komentar mana suara
UgyWd4MM5s5yy2nYlhZ4AaABAg,Negatif,"ROY cs tidak bisa menunjukkan ijasah yg dimaksud PALSU, selama ini cuma omong kosong atau FIKSI belaka, jokowi sudah tunjukkan ijazahnya dan giliran ROY cs harus tunjukkan inasah palsu yg dipegu tp cuma omong kosong, seperti menuduh HOTMAN kirupsi tapi tidak punya bukti apapun, hanya halusinasi yg dibangun jd cerita fiksi","roy cs tidak bisa menunjukkan ijasah yg dimaksud palsu, selama ini cuma omong kosong atau fiksi belaka, jokowi sudah tunjukkan ijazahnya dan giliran roy cs harus tunjukkan inasah palsu yg dipegu tp cuma omong kosong, seperti menuduh hotman kirupsi tapi tidak punya bukti apapun, hanya halusinasi yg dibangun jd cerita fiksi",roy cs tidak tunjuk ijazah maksud palsu hanya omong kosong fiksi belaka jokowi tunjuk ijazah gilir roy cs harus tunjuk inasah palsu dipegu hanya omong kosong seperti tuduh hotman kirupsi tidak punya bukti apa hanya halusinasi bangun jadi cerita fiksi
UgydXXpqG81rB5Zr8xZ4AaABAg,Negatif,"saya yakin 1000 % bahwa izazah Jokowi asli,, KLW ada yg percaya Roy, rismon,tifa brarti anak Abah,, Mega, SBY, ini lh koalisi pilpres 2029, kasus izazah ini hanya mau merontokkan Marwah Jokowi aja,, (kepercayaan publik)dan juga dendam Roy panci ke Jokowi karna di pecat dari Mentri,,paling pengaruhnya 30% itu pun yg milih Anis,,kemaren,, karna lebih kejam pitnah dari pembunuhan.","saya yakin 1000 bahwa izazah jokowi asli,, klw ada yg percaya roy, rismon,tifa brarti anak abah,, mega, sby, ini lh koalisi pilpres 2029, kasus izazah ini hanya mau merontokkan marwah jokowi aja,, (kepercayaan publik)dan juga dendam roy panci ke jokowi karna di pecat dari mentri,,paling pengaruhnya 30 itu pun yg milih anis,,kemaren,, karna lebih kejam pitnah dari pembunuhan.",yakin bahwa izazah jokowi asli klw percaya roy rismon tifa brarti anak abah mega sby lh koalisi pilpres kasus izazah hanya mau rontok marwah jokowi percaya publik dendam roy panci jokowi pecat mentri paling pengaruh milih anis kemaren kejam pitnah bunuh
UgyfS_k8gkds6dNC7pJ4AaABAg,Negatif,Roy.rismon.tifa.dan kawan kawan.apa yang mereka kerjakan untuk bangsa negaranya sendiri.sementara bpk jokowi kerja nyata membangun bangsa diseluruh plosok tanah air indonesia maju❤❤🇮🇩🇮🇩🇮🇩🇮🇩👍👍🙏🙏,roy.rismon.tifa.dan kawan kawan.apa yang mereka kerjakan untuk bangsa negaranya sendiri.sementara bpk jokowi kerja nyata membangun bangsa diseluruh plosok tanah air indonesia maju,roy rismon tifa kawan kawan kerja bangsa negara sendiri sementara bpk jokowi kerja nyata bangun bangsa seluruh plosok tanah air indonesia maju
Ugys7Vp3DAPLgggwnD54AaABAg,Negatif,"Saya percaya UGM, terimakasih sudah sangat jelas penjelasannya. Dulu ditantang ugm jangan diam saja, giliran sekarang berani bicara kepanasan. Podcas dimana mana koar koar dimana mana, ini dibantah satu video udah kelabakan. Ayo selesaikan semua di hukum. Kebenaran mulai muncul. Cahaya terang mulai terbit yang koar koar nuduh mulai redup. Dulu bilang palsu2 sekarang udah dirubah ""di duga palsu"" udah gak berani ya.❤❤❤❤ UGM","saya percaya ugm, terimakasih sudah sangat jelas penjelasannya. dulu ditantang ugm jangan diam saja, giliran sekarang berani bicara kepanasan. podcas dimana mana koar koar dimana mana, ini dibantah satu video udah kelabakan. ayo selesaikan semua di hukum. kebenaran mulai muncul. cahaya terang mulai terbit yang koar koar nuduh mulai redup. dulu bilang palsu2 sekarang udah dirubah ""di duga palsu"" udah gak berani ya. ugm",percaya ugm terimakasih jelas jelas dulu tantang ugm jangan diam gilir sekarang berani bicara panas podcas mana mana koar koar mana mana ban video laba ayo selesai hukum benar mulai muncul cahaya terang mulai terbit koar koar nuduh mulai redup dulu bilang palsu sekarang rubah duga palsu tidak berani ugm
Ugyuyma4E07G8p6PDVt4AaABAg,Negatif,"Tompel cari makam yang baiklah UGM su memyampaikan Bahwa IJASAH BAPAK JOKOWI ASLI, apa lagi yang dipermasalahkan??? TOMPEL  sakot hati karena HTI FPI di BUBARKAN OLEH BAPAK JOKOWI.Salam kurang waras","tompel cari makam yang baiklah ugm su memyampaikan bahwa ijasah bapak jokowi asli, apa lagi yang dipermasalahkan??? tompel sakot hati karena hti fpi di bubarkan oleh bapak jokowi.salam kurang waras",tompel cari makam baik ugm su memyampaikan bahwa ijazah bapak jokowi asli masalah tompel sakot hati hti fpi bubar bapak jokowi salam kurang waras
Ugz1pXVgP0w-tTMkDcx4AaABAg,Negatif,"PASUKAN TUKANG FITNAH TAU KLU IJAZAH PAK JOKOWI ASLI TAPI MEREKA MEMFITNAH PALSU. 
MANGKANYA GEROMBOLAN TUKANG FITNAH TAKUT SAMPAI KE PENGADILAN SOALNYA TAU IJAZAHNYA ASLI.",pasukan tukang fitnah tau klu ijazah pak jokowi asli tapi mereka memfitnah palsu. mangkanya gerombolan tukang fitnah takut sampai ke pengadilan soalnya tau ijazahnya asli.,pasu tukang fitnah tahu kalau ijazah pak jokowi asli fitnah palsu mangkanya gerombol tukang fitnah takut sampai adil soal tahu ijazah asli
UgzPpoKRCajrDyli56F4AaABAg,Negatif,Ijazah sdh jls2 ada dan sdh ditunjukan ke roy cs dipolda,ijazah sdh jls2 ada dan sdh ditunjukan ke roy cs dipolda,ijazah jls tunjuk roy cs dipolda
UgzU-I5qdxg3KtGGkCJ4AaABAg,Negatif,Kami rakyat Indonesia percaya bahwa ijazah bapak Jokowi ASLI,kami rakyat indonesia percaya bahwa ijazah bapak jokowi asli,rakyat indonesia percaya bahwa ijazah bapak jokowi asli
UgzYDvDnMdvIVHF_Qkt4AaABAg,Negatif,"roy suryo, rismon, tifa yang menyatakan Ijazah pak jokowi palsu dan skirpsi nya gak bener. 
Kalo ujung nya tidak terbukti itu palsu. Harus dilanjutkan secara hukum orang yg menyatakan ijazah itu palsu. Bikin kegaduhan,","roy suryo, rismon, tifa yang menyatakan ijazah pak jokowi palsu dan skirpsi nya gak bener. kalo ujung nya tidak terbukti itu palsu. harus dilanjutkan secara hukum orang yg menyatakan ijazah itu palsu. bikin kegaduhan,",roy suryo rismon tifa nyata ijazah pak jokowi palsu skirpsi tidak benar kalau ujung tidak bukti palsu harus lanjut cara hukum orang nyata ijazah palsu buat gaduh
UgzbfA8oU6wwS1irjM14AaABAg,Negatif,"Ijasah pak Jokowi dari UGM 1000  persen asli. Pada akhirnya kasus ini akan menjadikan pak Jokowi happy ending. Yang pasti banyak pihak jadi terkenal /konten jadi laris manis/ berita media rating tinggi, banyak pembicara jadi dapat job. Intinya? Pak Jokowi memberi benefit pada pihak lain termasuk yg tdk suka pak Jokowi❤","ijasah pak jokowi dari ugm 1000 persen asli. pada akhirnya kasus ini akan menjadikan pak jokowi happy ending. yang pasti banyak pihak jadi terkenal konten jadi laris manis berita media rating tinggi, banyak pembicara jadi dapat job. intinya? pak jokowi memberi benefit pada pihak lain termasuk yg tdk suka pak jokowi",ijazah pak jokowi ugm persen asli akhir kasus jadi pak jokowi happy ending pasti banyak pihak jadi kenal konten jadi laris manis berita media rating tinggi banyak bicara jadi dapat job inti pak jokowi beri benefit pihak masuk tidak suka pak jokowi
UgztNuCVTbo1XXqAmAh4AaABAg,Negatif,"Jokowi dicintai rakyat bukan krn propaganda palsu tetang prestasi kerjanya, tetapi krn sangat berprestasi waktu jadi presiden bisa membuat jln tol 2700 km jln nas 6000 km jln desa 300 rb km bendungan 43 harga bbm sama dg di Jawa, semua tambang diambil alih bandara pelabuhan dll,  rakyat puas oleh sebab itu sampai saat ini rakyat msh cinta, presiden2 sebelumnya tdk mampu melaksanakannya, upaya utk melemahkan dg ijazah palsu tdk akan mempan justru semakin simpatik dan jika ada penyandang dana akan terjerumus yg sangat dalam tks","jokowi dicintai rakyat bukan krn propaganda palsu tetang prestasi kerjanya, tetapi krn sangat berprestasi waktu jadi presiden bisa membuat jln tol 2700 km jln nas 6000 km jln desa 300 rb km bendungan 43 harga bbm sama dg di jawa, semua tambang diambil alih bandara pelabuhan dll, rakyat puas oleh sebab itu sampai saat ini rakyat msh cinta, presiden2 sebelumnya tdk mampu melaksanakannya, upaya utk melemahkan dg ijazah palsu tdk akan mempan justru semakin simpatik dan jika ada penyandang dana akan terjerumus yg sangat dalam tks",jokowi cinta rakyat bukan propaganda palsu tetang prestasi kerja prestasi waktu jadi presiden buat jln tol km jln nas km jln desa rb km bendung harga bbm jawa tambang ambil alih bandara labuh dll rakyat puas sebab sampai rakyat msh cinta presiden belum tidak mampu laksana upaya lemah ijazah palsu tidak mempan justru makin simpatik sandang dana jerumus terima kasih
Ugztlafy-GqgrWBg2kp4AaABAg,Negatif,"Jlas lah , ASLI","jlas lah , asli",jlas asli
Ugzu6z9bzqAT08JUJ6x4AaABAg,Negatif,"Benar..yg dimaksud palsu ini apakah fisik ijasahnya atau proses memperoleh ijasahnya?
Karena secara fisik sudah dinyatakan asli, dan pernyataan ini oleh instansi yg mempunyai kewenangan.
Begitu juga secara substansi memperoleh ijasahnya juga sudah dinyatakan benar ada dari pendaftaran sampai wisuda dan pernyataan ini dikeluarkan oleh UGM sendiri.
Jadi dari kedua sisi..baik secara fisik dan cara memperolehnya juga sudah di nyatakan asli dan benar.","benar..yg dimaksud palsu ini apakah fisik ijasahnya atau proses memperoleh ijasahnya? karena secara fisik sudah dinyatakan asli, dan pernyataan ini oleh instansi yg mempunyai kewenangan. begitu juga secara substansi memperoleh ijasahnya juga sudah dinyatakan benar ada dari pendaftaran sampai wisuda dan pernyataan ini dikeluarkan oleh ugm sendiri. jadi dari kedua sisi..baik secara fisik dan cara memperolehnya juga sudah di nyatakan asli dan benar.",benar maksud palsu apakah fisik ijasahnya proses oleh ijasahnya cara fisik nyata asli nyata instansi punya wenang begitu cara substansi oleh ijasahnya nyata benar daftar sampai wisuda nyata keluar ugm sendiri jadi dua sisi baik cara fisik cara oleh nyata asli benar
UgzuwdBkXIlJqaT6D1F4AaABAg,Negatif,"Masih ingat Tabloid OBOR RAKYAT pilpres 2014?
Roy Suryo dkk adalah Tabloid OBOR RAKYAT berbentuk manusia yg menjadi alat kampanye hitam fitnah kepada pak Jokowi. 
Kalau dulu Tabloid OBOR RAKYAT thn 2014 ada yg membiayai, ada yg mendesign ada yg menyebarkan, demikian juga Roy Suryo dkk.
Allah dulu memenangkan pak Jokowi, maka demikian juga sekarang, 
Salam damai","masih ingat tabloid obor rakyat pilpres 2014? roy suryo dkk adalah tabloid obor rakyat berbentuk manusia yg menjadi alat kampanye hitam fitnah kepada pak jokowi. kalau dulu tabloid obor rakyat thn 2014 ada yg membiayai, ada yg mendesign ada yg menyebarkan, demikian juga roy suryo dkk. allah dulu memenangkan pak jokowi, maka demikian juga sekarang, salam damai",ingat tabloid obor rakyat pilpres roy suryo dkk tabloid obor rakyat bentuk manusia jadi alat kampanye hitam fitnah kepada pak jokowi kalau dulu tabloid obor rakyat thn biaya mendesign sebar demikian roy suryo dkk allah dulu menang pak jokowi demikian sekarang salam damai
UgzwmxFSyIQww5Nz7r94AaABAg,Negatif,Udalah...asli itu ijazah nya...yg palsu mulut2 roy cs....aku sudah percaya sekarang,udalah...asli itu ijazah nya...yg palsu mulut2 roy cs....aku sudah percaya sekarang,uda asli ijazah palsu mulut roy cs aku percaya sekarang
Ugzygxd8DO1vAlS7H4N4AaABAg,Negatif,"Saya seorang peramal. Saya berusia 80 tahun. Saya melihat Bapak Roy Suryo akan dipenjara. Semoga ramalan saya salah 🙏🏻

dan juga saya berani jamin ijazah tersebut asli.",saya seorang peramal. saya berusia 80 tahun. saya melihat bapak roy suryo akan dipenjara. semoga ramalan saya salah dan juga saya berani jamin ijazah tersebut asli.,orang amal usia tahun lihat bapak roy suryo penjara moga ramal salah berani jamin ijazah sebut asli
UgwFFgDoX-0t-eo02dF4AaABAg,Negatif,"Kalau sdh yakin 99,9% palsu, kenapa minta hrs dihentikan?seharusnya panci cs mendorong spy cepat disidangkan,spy bisa terbukti omongannya yg 99,9% palsu","kalau sdh yakin 99,9 palsu, kenapa minta hrs dihentikan?seharusnya panci cs mendorong spy cepat disidangkan,spy bisa terbukti omongannya yg 99,9 palsu",kalau yakin palsu kenapa minta harus henti harus panci cs dorong spy cepat sidang spy bukti omong palsu
UgwgXgg7myxpnmhVhjd4AaABAg,Negatif,"1:16:39 begitupun anda geng Royyyy, kalian kalian kan yg memulai soal ijasah palsu harus anda juga yang MEMBUKTIKAN bahwa itu memang palsu. Ayo Buktikan!","1:16:39 begitupun anda geng royyyy, kalian kalian kan yg memulai soal ijasah palsu harus anda juga yang membuktikan bahwa itu memang palsu. ayo buktikan!",begitu geng royyyy kalian kalian mulai soal ijazah palsu harus bukti bahwa memang palsu ayo bukti
Ugwr5qa5VEN_0DLdcnp4AaABAg,Negatif,"Yg menuduh ijazah Jokowi palsubitu ogi, orangborangbyang yg sakit hati dan ingin menjungkir balikkan Jokowi dan keluarganya.. anda yg mendukung Roy Suryo, adalah orang orang yang menyandang kebencian,. Pada sesama.","yg menuduh ijazah jokowi palsubitu ogi, orangborangbyang yg sakit hati dan ingin menjungkir balikkan jokowi dan keluarganya.. anda yg mendukung roy suryo, adalah orang orang yang menyandang kebencian,. pada sesama.",tuduh ijazah jokowi palsubitu ogi orangborangbyang sakit hati ingin jungkir balik jokowi keluarga dukung roy suryo orang orang sandang benci sama
UgxYNZpox_BoZWxxUjZ4AaABAg,Negatif,Orang sakit hati masih saja tidak percaya ditunjuk ijazah asli bpk jokowi mereka tetap bilang ijazahnya palsu.dasar orang yang ngak punya akal sehat.nanti semua penjabat negara akan dipertanyakan masalah ijazah oleh orang pembenci pemerintahan negara. Seharusnya roy.rismon .tifa dan kawanya segerah ditangkap.kalau mereka tidak ditangkap dipenjarakan mereka semakin meraja lela🙏🙏,orang sakit hati masih saja tidak percaya ditunjuk ijazah asli bpk jokowi mereka tetap bilang ijazahnya palsu.dasar orang yang ngak punya akal sehat.nanti semua penjabat negara akan dipertanyakan masalah ijazah oleh orang pembenci pemerintahan negara. seharusnya roy.rismon .tifa dan kawanya segerah ditangkap.kalau mereka tidak ditangkap dipenjarakan mereka semakin meraja lela,orang sakit hati tidak percaya tunjuk ijazah asli bpk jokowi tetap bilang ijazah palsu dasar orang ngak punya akal sehat nanti jabat negara tanya masalah ijazah orang benci perintah negara harus roy rismon tifa kawanya gerah tangkap kalau tidak tangkap penjara makin raja lela
UgxdtwW0gD6fCA_BYYt4AaABAg,Negatif,"kalau emang yakin palsu mah terusin aja sampe pengadilan, sampe jokowi ketauan pake ijazah palsu, emang pada takut dipenjara aja karena mereka sendiri sadar kalo ijazah jokowi asli hahahah","kalau emang yakin palsu mah terusin aja sampe pengadilan, sampe jokowi ketauan pake ijazah palsu, emang pada takut dipenjara aja karena mereka sendiri sadar kalo ijazah jokowi asli hahahah",kalau memang yakin palsu mah terusin sampe adil sampe jokowi tau pake ijazah palsu memang takut penjara sendiri sadar kalau ijazah jokowi asli hahahah
Ugy5rktHjvqWKbv-1oF4AaABAg,Negatif,Terima kasih UGM sgt benar penyampaian nya,terima kasih ugm sgt benar penyampaian nya,terima kasih ugm benar sampai
UgyBBgDYA5psSwIy_2F4AaABAg,Negatif,"Ijazah asli karena ada legalisir. Yg primer untuk apa lagi, jika pihak terkait sudah menjelaskan asli","ijazah asli karena ada legalisir. yg primer untuk apa lagi, jika pihak terkait sudah menjelaskan asli",ijazah asli legalisir primer pihak kait jelas asli
UgyIBNALDScc530Zxwl4AaABAg,Negatif,Hoax beritaboong,hoax beritaboong,hoax beritaboong
UgyWEBaC4x_z6C3IiPB4AaABAg,Negatif,"Pak Jokowi bukan mengkriminalisasi warganya,masalahnya warganya khususnya Roy Suryo memfitnah bahwa ijasah pak Jokowi itu palsu,makanya wajib dihukum Roy cs dan grombolanya","pak jokowi bukan mengkriminalisasi warganya,masalahnya warganya khususnya roy suryo memfitnah bahwa ijasah pak jokowi itu palsu,makanya wajib dihukum roy cs dan grombolanya",pak jokowi bukan kriminalisasi warga masalah warga khusus roy suryo fitnah bahwa ijazah pak jokowi palsu makanya wajib hukum roy cs grombolanya
UgynOp7UTvf2LvnG4V54AaABAg,Negatif,Benar Bu kami dukung ibu rektor,benar bu kami dukung ibu rektor,benar bu dukung ibu rektor
UgysZkPgrQ-9kvFg8PJ4AaABAg,Negatif,Sudalah pak ???? Ijazah bpk Jokowi asli ditunjukkan masih aja koar koar...,sudalah pak ???? ijazah bpk jokowi asli ditunjukkan masih aja koar koar...,suda pak ijazah bpk jokowi asli tunjuk koar koar
Ugz0KoZ0XmuujEqESQZ4AaABAg,Negatif,"Kalau memang yakin ijasahnya palsu seperti yg kalian katakan, ngapain minta dihentikan kasusnya...?? Tinggal dibuktikan aja di pengadilan. Klo minta dihentikan berarti sudah jelaskan siapa yg ketakutan😂😂😂😂😂😂","kalau memang yakin ijasahnya palsu seperti yg kalian katakan, ngapain minta dihentikan kasusnya...?? tinggal dibuktikan aja di pengadilan. klo minta dihentikan berarti sudah jelaskan siapa yg ketakutan",kalau memang yakin ijasahnya palsu seperti kalian kata ngapain minta henti kasus tinggal bukti adil kalau minta henti arti jelas siapa takut
UgwbOXLMDBoBHvflWYF4AaABAg,Negatif,Biar sya orang kecil.saya ga percaya dari dulu isu2 ijasah palsuh.sekelas wali kota.gubernur DKI jakarta.dan presiden.hanya manusia2 beriman lemah saja yg mudah terpropikasi krna otak nya ada di pantat jadi percaya isu2 ijasah palsuh.😅😅😅😅😅,biar sya orang kecil.saya ga percaya dari dulu isu2 ijasah palsuh.sekelas wali kota.gubernur dki jakarta.dan presiden.hanya manusia2 beriman lemah saja yg mudah terpropikasi krna otak nya ada di pantat jadi percaya isu2 ijasah palsuh.,biar sya orang tidak percaya dulu isu ijazah palsuh kelas wali kota gubernur dki jakarta presiden hanya manusia iman lemah mudah terpropikasi otak pantat jadi percaya isu ijazah palsuh
